Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
蝶飘飘	蝶飘飘_[无忘峰战]	131		0	5	2				enemy023	0	0	0	0	0	36	36	20	11	10	27		activeflee	fleeskillmelee	intensity6	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy023.spr	1	3		
蝶飘飘	蝶飘飘_[无忘峰非战]	132		3	5	2				enemy023	0	0	0	0	0	36	36	20	11	10	27	diepiaopiao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy023.spr	1			
胡献姬	胡献姬_[鹰嘴崖]	133		0	5	2				enemy020	0	0	0	0	0	36	36	20	11	10	27		activeflee	fleeskillmelee	intensity6	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy020.spr	1	3		
罗锋	罗锋_[鹰嘴崖]	134		3	5	2				enemy041	0	0	0	0	0	36	36	20	11	10	27	luofeng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy041.spr	1			
黄旗弟子	黄旗弟子_[战]	135		0	5	2				enemy109	0	0	0	0	0	36	36	20	11	10	27		activenormal	singleskillfist	intensity1	sc	7	7	350	700	450		18	\image\item\other\sculpt\enemy109.spr	1	1		
石轩辕	石轩辕_[绝石顶]	136		3	5	2				enemy042	0	0	0	0	0	36	36	20	11	10	27	jueshiding		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy065.spr	1			
杨铁心	杨铁心_[绝石顶]	137		3	5	2				enemy006	0	0	0	0	0	36	36	20	11	10	27	yangtiexin		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy006.spr	1			
古嫣然	古嫣然_[绝石顶]	138		3	5	2				enemy024	0	0	0	0	0	36	36	20	11	10	27	guyanran		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy024.spr	1			
石轩辕	石轩辕_[聚义]	139		3	5	2				enemy042	0	0	0	0	0	36	36	20	11	10	27	shixuanyuan1		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy065.spr	1			
杨铁心	杨铁心_[聚义]	140		3	5	2				enemy006	0	0	0	0	0	36	36	20	11	10	27	yangtiexin		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy006.spr	1			
裴翼飞	裴翼飞_[聚义]	141		3	5	2				enemy005	0	0	0	0	0	36	36	20	11	10	27	peiyifei1		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy001.spr	1			
罗锋	罗锋_[聚义]	142		3	5	2				enemy041	0	0	0	0	0	36	36	20	11	10	27	luofeng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy041.spr	1			
丐帮武士	丐帮武士_[聚义]	143		3	5	2				enemy039	0	0	0	0	0	36	36	20	11	10	27	gaibangwushi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy039.spr	1			
天王武士	天王武士_[聚义]	144		3	5	2				enemy081	0	0	0	0	0	36	36	20	11	10	27	tianwangwushi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy081.spr	1			
守台弟子	守台弟子_[合宗]	145		3	5	2				enemy055	0	0	0	0	0	36	36	20	11	10	27	shoutaidizi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy037.spr	1			
谢雨田	谢雨田_[合宗]	146		3	5	2				enemy059	0	0	0	0	0	36	36	20	11	10	27	xieyutian		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy059.spr	1			
荒衡子	荒衡子_[合宗]	147		3	5	2				enemy049	0	0	0	0	0	36	36	20	11	10	27	huanghengzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy049.spr	1			
玉虚子	玉虚子_[合宗]	148		3	5	2				enemy064	0	0	0	0	0	36	36	20	11	10	27	yuxuzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy064.spr	1			
飞光子	飞光子_[合宗]	149		3	5	2				enemy061	0	0	0	0	0	36	36	20	11	10	27	feiguangzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy061.spr	1			
龙叫天	龙叫天_[合宗]	150		3	5	2				enemy051	0	0	0	0	0	36	36	20	11	10	27	longjiaotian		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy051.spr	1			
绝尘子	绝尘子_[合宗]	151		3	5	2				enemy062	0	0	0	0	0	36	36	20	11	10	27	juechenzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy062.spr	1			
拔山子	拔山子_[合宗]	152		3	5	2				enemy063	0	0	0	0	0	36	36	20	11	10	27	bashanzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy063.spr	1			
飘萍剑客	飘萍剑客	153		3	5	2				passerby016	0	0	0	0	0	36	36	20	11	10	27	piaopingjianke		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy153.spr	1			
秋石先生	秋石先生_[阴山1]	154		3	5	2				enemy060	0	0	0	0	0	36	36	20	11	10	27	qiushixiansheng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy060.spr	1			
玉虚子	玉虚子_[阴山1]	155		3	5	2				enemy064	0	0	0	0	0	36	36	20	11	10	27	yuxuzi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy064.spr	1			
玉虚子	玉虚子	156		0	5	1				enemy064	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	fellow2	sc	7	7	400	700	450		18	\image\item\other\sculpt\enemy064.spr	1			
公羊泰	公羊泰_[非战斗]	157		3	5	2				enemy073	0	0	0	0	0	36	36	20	11	10	27	gongyangtai		sk	pp	sc	6	6	400	700	510		18		1			
公羊泰	公羊泰_[战斗]	158		0	5	1				enemy073	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity5	sc	7	7	300	700	810		18		1	3		
李景武	李景武_[见性峰非战]	159		3	5	2				enemy074	0	0	0	0	0	36	36	20	11	10	27	lijingwu		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy070.spr	1			
李景武	李景武_[见性峰战斗]	160		0	5	1				enemy074	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	fellow2	sc	7	7	400	700	450		18	\image\item\other\sculpt\enemy070.spr	1			
李景武	李景武_[阴山2]	161		3	5	2				enemy074	0	0	0	0	0	36	36	20	11	10	27	lijingwu		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy070.spr	1			
秋石先生	秋石先生_[阴山2]	162		3	5	2				enemy060	0	0	0	0	0	36	36	20	11	10	27	qiushixiansheng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy060.spr	1			
巡山弟子	巡山弟子	163		3	5	2				enemy055	0	0	0	0	0	36	36	20	11	10	27	xunshandizi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy037.spr	1			
守关武士	守关武士	164		3	5	2				passerby096	0	0	0	0	0	36	36	20	11	10	27	shouguanwushi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy081.spr	1			
马贼	马贼_[见性峰]	165		0	5	1				enemy096	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillsword	intensity1	sc	10	7	300	700	540		18	\image\item\other\sculpt\enemy039.spr	1	1		
谢松崖	谢松崖	166		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy099.spr	1	2		
娄西范	娄西范	167		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillmidrange	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy099.spr	1	2		
洗海清	洗海清	168		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillrange	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy099.spr	1	2		
余长恨	余长恨	169		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		passiveflee	fleeskillmelee	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy099.spr	1	2		
剑卫	剑卫	170		0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillsword	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy113.spr	1	2		
刀卫	刀卫	171		0	5	1				enemy116	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillmidrange	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy116.spr	1	2		
枪卫	枪卫	172		0	5	1				enemy128	0	0	0	0	0	24	26	20	10	20	27		passiveflee	fleeskillmelee	intensity3	sc	7	7	300	700	270		18	\image\item\other\sculpt\enemy128.spr	1	2		
拳卫	拳卫	173		0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity3	sc	7	7	400	700	270		18	\image\item\other\sculpt\enemy120.spr	1	2		
飘萍剑客	飘萍剑客_[文曲洞]	174		3	5	2				passerby016	0	0	0	0	0	36	36	20	11	10	27	piaopingjianke		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy153.spr	1			
李升阳	李升阳_[观龙台]	175		3	5	2				enemy075	0	0	0	0	0	36	36	20	11	10	27	lishengyang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy075.spr	1			
李升阳	李升阳_[护送]	176		0	5	1				enemy075	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	fellow2	sc	7	7	400	700	450		18	\image\item\other\sculpt\enemy075.spr	1			
魏长风	魏长风_[龙虎幻境]	177		3	5	2				enemy050	0	0	0	0	0	36	36	20	11	10	27	weichangfeng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy050.spr	1			
一品堂铁卫	一品堂铁卫	178		3	5	2				passerby091	0	0	0	0	0	36	36	20	11	10	27	yipintangtiewei		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy037.spr	1			
马贼头领	马贼头领	179		0	5	1				enemy069	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillrange	intensity5	sc	12	7	600	900	720		18	\image\item\other\sculpt\enemy073.spr	1	3		
一品堂武士	一品堂武士_[屏风道]	180		3	5	2				passerby091	0	0	0	0	0	36	36	20	11	10	27	yipintangwushi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy037.spr	1			
游乐天 	游乐天 _[屏非]	181		3	5	2				enemy067	0	0	0	0	0	36	36	20	11	10	27	youletian		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy113.spr	1			
游乐天 	游乐天 _[屏战]	182		0	5	1				enemy067	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity5	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy113.spr	1	3		
陶永昌	陶永昌_[陶居4]	183		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
天龙门传人	天龙门传人_[战]	184		0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillmidrange	intensity1	sc	7	7	300	700	450		18		1	1		
地堂刀传人	地堂刀传人_[战]	185		0	5	1				enemy107	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillsword	intensity0	sc	7	7	350	700	900		18		1			
陶永昌	陶永昌_[解剑池]	186		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
陶永昌	陶永昌_[护送]	187		0	5	1				enemy053	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	fellow1	sc	7	7	300	700	450		18	\image\item\other\sculpt\enemy053.spr	1			
陶永昌	陶永昌_[青虚2]	188		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
一叶真人	一叶真人_[青虚2]	189		3	5	2				enemy052	0	0	0	0	0	36	36	20	11	10	27	yiyezhenren		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy052.spr	1			
王重阳	王重阳_[云麓1]	190		3	5	2				enemy054	0	0	0	0	0	36	36	20	11	10	27	wangchongyang1		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy054.spr	1			
天龙门传人	天龙门传人_[非战]	191		3	5	2				enemy121	0	0	0	0	0	36	36	20	11	10	27	tianlongmenchuanren		sk	pp	sc	6	6	400	700	510		18		1			
地堂刀头领	地堂刀头领_[非战]	192		3	5	2				enemy107	0	0	0	0	0	36	36	20	11	10	27	ditangdaotouling		sk	pp	sc	6	6	400	700	510		18		1			
陶永昌	陶永昌_[陶居1]	193		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
连珠箭客	连珠箭客	194		0	5	1				enemy128	0	0	0	0	0	24	26	20	10	20	27		stup	sk	pp	sc	7	7	400	700	510		18	\image\item\other\sculpt\enemy098.spr	1			
法人渊逃犯	法人渊逃犯	195		0	5	1				enemy013	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillfist	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013.spr	1			
蒙面刺客	蒙面刺客	196		0	5	1				enemy113	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity0	sc	6	6	250	700	540		18	\image\item\other\sculpt\enemy113.spr	1			
神秘老者	神秘老者	197		3	5	2				passerby109	0	0	0	0	0	36	36	20	11	10	27	shenmilaozhe	passivenormal	sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy078.spr	1			
王重阳	王重阳_[南天门]	198		3	5	2				enemy054	0	0	0	0	0	36	36	20	11	10	27	wangchongyang1		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy054.spr	1			
空无大师	空无大师_[南天门]	199		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	kongwudashi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
空无大师	空无大师_[陶居2]	200		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	kongwudashi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
陶永昌	陶永昌_[陶居2]	201		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
空无大师	空无大师_[护送]	202		0	5	1				enemy012	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	fellow1	sc	7	7	300	700	450		18	\image\item\other\sculpt\enemy012.spr	1			
蝮蛇	蝮蛇_[龙虎]	203		0	5	1				ani017	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillmidrange	intensity1	sc	7	7	300	700	450		18	ani017	1	1		
王重阳	王重阳_[云麓2]	204		3	5	2				enemy054	0	0	0	0	0	36	36	20	11	10	27	wangchongyang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy054.spr	1			
空无大师	空无大师_[云麓2]	205		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	kongwudashi		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
空无大师	空无大师_[战斗]	206		0	5	1				enemy012	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity6	sc	7	7	400	700	180		18	\image\item\other\sculpt\enemy012.spr	1	3		
陶永昌	陶永昌_[陶居3]	207		3	5	2				enemy053	0	0	0	0	0	36	36	20	11	10	27	taoyongchang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy053.spr	1			
一叶真人	一叶真人_[陶居4]	208		3	5	2				enemy052	0	0	0	0	0	36	36	20	11	10	27	yiyezhenren		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy052.spr	1			
采药人	采药人	209		0	5	1				enemy039	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity0	sc	10	7	450	700	540		18	\image\item\other\sculpt\enemy039.spr	1			
知客僧	知客僧	210		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	zhikeseng		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy007.spr	1			
玄慈大师	玄慈大师_[初祖阉]	211		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	xuanci		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
玄苦大师	玄苦大师_[达摩影石]	212		3	5	2				enemy010	0	0	0	0	0	36	36	20	11	10	27	xuanku		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy010.spr	1			
澄惠	澄惠_[粥铺]	213		3	5	2				enemy008	0	0	0	0	0	36	36	20	11	10	27	chenghui		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy008.spr	1			
李甲	李甲	214		0	5	1				enemy145	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity3	sc	7	7	300	700	810		18	\image\item\other\sculpt\enemy014.spr	1	2		
曾为	曾为	215		0	5	1				enemy146	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity3	sc	7	7	300	700	810		18	\image\item\other\sculpt\enemy013.spr	1	2		
王豹	王豹	216		0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity3	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy015.spr	1	2		
申夷	申夷	217		0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity3	sc	7	7	300	700	810		18	\image\item\other\sculpt\enemy016.spr	1	2		
玄慈方丈	玄慈方丈_[粥铺]	218		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	xuanci		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
玄慈方丈	玄慈方丈_[回风角草堂]	219		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	xuanci		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy012.spr	1			
澄光	澄光_[回风角草堂]	220		3	5	2				enemy011	0	0	0	0	0	36	36	20	11	10	27	chengguang		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\enemy011.spr	1			
饥民	饥民	221		0	5	1				enemy125	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity0	sc	6	6	500	500	450		18	\image\item\other\sculpt\enemy009.spr	1			
护车弟子	护车弟子	222		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	huchedizi		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037.spr	1			
玄慈方丈	玄慈方丈_[回风角草堂2]	223		3	5	2				enemy012	0	0	0	0	0	36	36	20	11	10	27	xuanci		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy012.spr	1			
饥民	站立的饥民	224		3	5	2				passerby114	0	0	0	0	0	36	36	20	11	10	27	jimin		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy012.spr	1			
郑好	郑好	225		3	5	2				passerby114	0	0	0	0	0	36	36	20	11	10	27	zhenghao		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy098.spr	1			
朱自力	朱自力	226		3	5	2				passerby114	0	0	0	0	0	36	36	20	11	10	27	zhuzili		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy098.spr	1			
郝威锁	郝威锁_[战斗]	227		0	5	1				enemy039	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity5	sc	7	7	300	700	810		18		1	3		
郝威锁	郝威锁_[非战斗]	228		3	5	2				enemy039	0	0	0	0	0	36	36	20	11	10	27	haoweisuo		sk	pp	sc	6	6	400	700	540		18		1			
完颜宗亲	完颜宗亲_[战斗]	229		0	5	1				enemy003	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity6	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy077.spr	1	3		
完颜宗亲	完颜宗亲_[非战斗]	230		3	5	2				enemy003	0	0	0	0	0	36	36	20	11	10	27	wanyanzongqin		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy070.spr	1			
骑马武士	骑马武士	231		0	5	1				enemy094	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillsword	intensity1	sc	7	7	300	700	450		18	\image\item\other\sculpt\enemy045.spr	1	1		
巫术士	巫术士	232		0	5	1				enemy130	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity0	sc	7	7	400	700	540		18	\image\item\other\sculpt\enemy079.spr	1			
红衣人	红衣人	233		0	5	1				enemy071	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillrange	intensity2	sc	7	7	400	700	900		18	\image\item\other\sculpt\enemy047.spr	1	1		
完颜氏	完颜氏	234		3	5	2				passerby116	0	0	0	0	0	36	36	20	11	10	27	wanyanshi		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy032.spr	1			
完颜氏	完颜氏_[护送]	235		0	5	1				enemy032	0	0	0	0	0	24	26	20	10	20	27		noaction	noskill	fellow0	sc	7	7	400	700	540		18	\image\item\other\sculpt\enemy032.spr	1			
天忍细作	天忍细作	236		0	5	1				enemy043	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity1	sc	7	7	250	700	450		18	\image\item\other\sculpt\enemy013.spr	1	1		
李师儿	李师儿_[金国皇陵]	237		3	5	2				enemy148	0	0	0	0	0	36	36	20	11	10	27	lishier		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031.spr	1			
兀萨	兀萨_[金国皇陵]	238		3	5	2				enemy045	0	0	0	0	0	36	36	20	11	10	27	wusa		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy045.spr	1			
大车	护送耶律仇的大车	239		3	5	2				enemy156	0	0	0	0	0	36	36	20	11	10	27			sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy156.spr	1			
玄字牢狱卒	玄字牢狱卒	240		3	5	2				passerby071	0	0	0	0	0	36	36	20	11	10	27	xuanzilaoyuzu	passivenormal	singleskillmidrange	intensity2	sc	7	7	350	700	1080		18	\image\item\other\sculpt\passerby071.spr	1	1		
宁离舟	宁离舟_[室内]	241		3	5	2				enemy039	0	0	0	0	0	36	36	20	11	10	27	ninglizhou		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy039.spr	1			
玄字牢犯人	玄字牢犯人	242		0	5	1				enemy097	0	0	0	0	0	24	26	20	10	20	27		stup	sk	pp	sc	7	7	400	700	540		18	\image\item\other\sculpt\enemy097.spr	1			
宁离舟	宁离舟_[战斗]	243		0	5	1				enemy039	0	0	0	0	0	24	26	20	10	20	27		activeflee	fleeskillmelee	intensity5	sc	7	7	300	700	720		18	\image\item\other\sculpt\enemy039.spr	1	3		
宁离舟	宁离舟_[非战斗]	244		3	5	2				enemy039	0	0	0	0	0	36	36	20	11	10	27	ninglizhou		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy039.spr	1			
耶律仇	耶律仇_[非战斗]	245		3	5	2				enemy151	0	0	0	0	0	36	36	20	11	10	27	yelvchou		sk	pp	sc	6	6	400	700	540		18		1			
耶律仇	耶律仇_[战斗]	246		0	5	1				enemy151	0	0	0	0	0	24	26	20	10	20	27		passivenormal	singleskillrange	intensity5	sc	7	7	400	700	540		18		1	3		
大车	护送耶律仇的大车	247		0	5	1				enemy156	0	0	0	0	0	24	26	20	10	20	27		stup	sk	pp	sc	7	7	400	700	540		18	\image\item\other\sculpt\enemy156.spr	1			
狱医	狱医	248		3	5	2				passerby105	0	0	0	0	0	36	36	20	11	10	27	yuyi		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy062.spr	1			
天字牢狱卒	天字牢狱卒	249		3	5	2				passerby071	0	0	0	0	0	36	36	20	11	10	27	tianzilaoyuzu		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\passerby071.spr	1			
天字牢囚犯	天字牢囚犯	250		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity0	sc	7	7	300	700	360		18	\image\item\other\sculpt\enemy099.spr	1			
地字牢狱卒	地字牢狱卒	251		3	5	2				passerby071	0	0	0	0	0	36	36	20	11	10	27	dizilaoyuzu		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\passerby071.spr	1			
兀萨	兀萨_[天刑殿]	252		3	5	2				enemy045	0	0	0	0	0	36	36	20	11	10	27	wusa		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy045.spr	1			
李师儿	李师儿_[天刑殿]	253		3	5	2				enemy148	0	0	0	0	0	36	36	20	11	10	27	lishier		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031.spr	1			
兀萨	兀萨_[中成殿]	254		3	5	2				enemy045	0	0	0	0	0	36	36	20	11	10	27	wusa		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy045.spr	1			
完颜襄	完颜襄_[中成殿]	255		3	5	2				enemy048	0	0	0	0	0	36	36	20	11	10	27	wanyanxiang		sk	pp	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy048.spr	1			
李师儿	李师儿_[护送]	256		0	5	1				enemy148	0	0	0	0	0	24	26	20	10	20	27		noaction	noskill	fellow0	sc	7	7	400	700	540		18	\image\item\other\sculpt\enemy031.spr	1			
乌日更达赖	乌日更达赖	257		0	5	1				enemy120	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillrange	intensity4	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy120.spr	1	2		
哈丹巴特尔	哈丹巴特尔	258		0	5	1				enemy121	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillmidrange	intensity4	sc	7	7	300	700	810		18	\image\item\other\sculpt\enemy121.spr	1	2		
额尔德木图	额尔德木图	259		0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillfist	intensity4	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy127.spr	1	2		
哈斯乌拉	哈斯乌拉	260		0	5	1				enemy099	0	0	0	0	0	24	26	20	10	20	27		activeflee	fleeskillmelee	intensity4	sc	7	7	400	700	810		18	\image\item\other\sculpt\enemy099.spr	1	2		
