Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Huỳnh thạch	733	22	1	3	8	0															
Cúc hoa thạch	734	22	1	3	9	0															
Kim cang thạch	735	22	1	3	10	0															
Á Ma	736	22	1	5	1	0															
Hoàng Ma	737	22	1	5	2	0															
Đằng Cát	738	22	1	5	3	0															
Thảo miên	739	22	1	5	4	0															
Da dê	740	22	1	5	5	0															
Cẩm mao	741	22	1	5	6	0															
Nhung mao	742	22	1	5	7	0															
Mộc Miên	743	22	1	5	8	0															
Hỏa Ma	744	22	1	5	9	0															
Hỏa Cán Miên	745	22	1	5	10	0															
Tơ Dã Tàm	746	22	1	7	1	0															
Tơ tang tàm	747	22	1	7	2	0															
Tơ lang thù	748	22	1	7	3	0															
Tơ bạch tàm	749	22	1	7	4	0															
Tơ Huyết Tàm	750	22	1	7	5	0															
Tơ lãnh trùng	751	22	1	7	6	0															
Tơ Ô Tàm	752	22	1	7	7	0															
Tơ Kim Tàm	753	22	1	7	8	0															
Tơ băng tàm	754	22	1	7	9	0															
Tơ Thiên Tàm	755	22	1	7	10	0															
Tàng hồng hoa	756	22	1	9	1	0															
Kết cánh	757	22	1	9	2	0															
Bạch thược	758	22	1	9	3	0															
Bối mẫu	759	22	1	9	4	0															
Điền thất	760	22	1	9	5	0															
Chu quả	761	22	1	9	6	0															
Đương quy	762	22	1	9	7	0															
Trùng thảo	763	22	1	9	8	0															
Linh chi	764	22	1	9	9	0															
Tuyết liên	765	22	1	9	10	0															
Khương hoàng	766	22	1	11	1	0															
Kim ngân hoa	767	22	1	11	2	0															
Sài hồ	768	22	1	11	3	0															
Tử thảo	769	22	1	11	4	0															
Hoắc hương	770	22	1	11	5	0															
Hạ khô thảo	771	22	1	11	6	0															
Thủ ô	772	22	1	11	7	0															
Đại hoàng	773	22	1	11	8	0															
Nhân sâm	774	22	1	11	9	0															
Bạch long tu	775	22	1	11	10	0															
Gỗ thông	776	22	1	13	1	0															
Gỗ táo	777	22	1	13	2	0															
Gỗ bách	778	22	1	13	3	0															
Gỗ phong	779	22	1	13	4	0															
Gỗ ô	780	22	1	13	5	0															
Gỗ thiết	781	22	1	13	6	0															
Gỗ hoa lê	782	22	1	13	7	0															
Gỗ ngô đồng	783	22	1	13	8	0															
Gỗ tử đàn	784	22	1	13	9	0															
Gỗ trầm hương	785	22	1	13	10	0															
Gỗ dương	786	22	1	15	1	0															
Gỗ sam	787	22	1	15	2	0															
Gỗ cứng	788	22	1	15	3	0															
Gỗ mít	789	22	1	15	4	0															
Gỗ bồ đề	790	22	1	15	5	0															
Gỗ thiết chương	791	22	1	15	6	0															
Gỗ thiết tuyến	792	22	1	15	7	0															
Gỗ thanh long	793	22	1	15	8	0															
Gỗ tượng nha	794	22	1	15	9	0															
Gỗ giáng long	795	22	1	15	10	0															
Da lông chó	796	22	1	17	1	0															
Da lông hưu	797	22	1	17	2	0															
Da lông bò	798	22	1	17	3	0															
Da lông hồ ly	799	22	1	17	4	0															
Da rắn	800	22	1	17	5	0															
Da lông sư tử	801	22	1	17	6	0															
Da cá sấu	802	22	1	17	7	0															
Da lông vượn lớn	803	22	1	17	8	0															
Da lông bạch hổ	804	22	1	17	9	0															
Da lông cự điểu	805	22	1	17	10	0															
Da lông dê	806	22	1	19	1	0															
Da lông sói	807	22	1	19	2	0															
Quy giáp	808	22	1	19	3	0															
Da lông chồn	809	22	1	19	4	0															
Da lông hổ	810	22	1	19	5	0															
Da lông gấu	811	22	1	19	6	0															
Da trăn	812	22	1	19	7	0															
Da rắn mối	813	22	1	19	8	0															
Da lông gấu điên	814	22	1	19	9	0															
Da lông voi lớn	815	22	1	19	10	0															
Bánh ngô	816	17	1	2	1	0															
Cơm nắm	817	17	1	2	2	0															
Bánh màn thầu	818	17	1	2	3	0															
Bánh bột mì	819	17	1	2	4	0															
Bánh bao nhân thịt	820	17	1	2	5	0															
Thịt xào măng	821	19	3	1	1	0															
Đậu tứ quý	822	19	3	1	2	0															
Đậu Hòa Lan xào	823	19	3	1	3	0															
Cải xào tỏi	824	19	3	1	4	0															
Ngọc Trúc Mai Hoa	825	19	3	1	5	0															
Mã bài (Táo Hồng Mã)	831	1	12	1	1	0															
Mã bài (Thanh Mã)	832	1	12	2	1	0															
Mã bài (Đại Uyển Mã)	833	1	12	3	2	0															
Mã bài (Ô Truy)	834	1	12	4	2	0															
Hồi Huyết Đơn (tiểu)	840	17	6	1	1	0															
Hồi Huyết Đơn (trung)	841	17	6	1	2	0															
Hồi Huyết Đơn (đại)	842	17	6	1	3	0															
Hồi Huyết Đơn (tiểu)	843	17	6	2	1	0															
Hồi Huyết Đơn (trung)	844	17	6	2	2	0															
Hồi Huyết Đơn (đại)	845	17	6	2	3	0															
Càn Khôn Tạo Hóa Hoàn (tiểu)	846	17	6	3	1	0															
Càn Khôn Tạo Hóa Hoàn (trung)	847	17	6	3	2	0															
Càn Khôn Tạo Hóa Hoàn (đại)	848	17	6	3	3	0															
Ngoại Phổ Hoàn (chiến trường)	849	19	2	1	1	0															
Ngoại Độc Hoàn (chiến trường)	850	19	2	2	1	0															
Ngoại Băng Hoàn (chiến trường)	851	19	2	3	1	0															
Ngoại Hỏa Hoàn (chiến trường)	852	19	2	4	1	0															
Ngoại Điện Hoàn (chiến trường)	853	19	2	5	1	0															
Nội Phổ Hoàn (chiến trường)	854	19	2	6	1	0															
Nội Độc Hoàn (chiến trường)	855	19	2	7	1	0															
Nội Băng Hoàn (chiến trường)	856	19	2	8	1	0															
Nội Hỏa Hoàn (chiến trường)	857	19	2	9	1	0															
Nội Điện Hoàn (chiến trường)	858	19	2	10	1	0															
Phổ Phòng Hoàn (chiến trường)	859	19	2	11	1	0															
Băng Phòng Hoàn (chiến trường)	860	19	2	12	1	0															
Lôi Phòng Hoàn (chiến trường)	861	19	2	13	1	0															
Hỏa Phòng Hoàn (chiến trường)	862	19	2	14	1	0															
Độc Phòng Hoàn (chiến trường)	863	19	2	15	1	0															
Trường Mệnh Hoàn (chiến trường)	864	19	2	16	1	0															
Gia Bão Hoàn (chiến trường)	865	19	2	17	1	0															
Cao Thiểm Hoàn (chiến trường)	866	19	2	18	1	0															
Cao Trung Hoàn (chiến trường)	867	19	2	19	1	0															
Phi Tốc Hoàn (chiến trường)	868	19	2	20	1	0															
Thiên Vũ Lệnh	869	19	1	1	1	0															
Hành Quân Lệnh	870	19	1	2	1	0															
Xung Phong Lệnh	871	19	1	3	1	0															
Vô Song Lệnh	872	19	1	4	1	0															
Thần Cơ Lệnh	873	19	1	5	1	0															
Vân Dực Lệnh	874	19	1	6	1	0															
Đồng khoáng thạch thô	886	22	1	21	1	0															
Á ma thô	887	22	1	23	1	0															
Tàng hồng hoa (tiểu)	888	22	1	25	1	0															
Gỗ thông thô	889	22	1	27	1	0															
Da dê nát	890	22	1	29	1	0															
La bàn	891	18	1	75	1	0															
Trang bị xanh_Tế Lân Giáp (Thiên Vương)	892	2	3	1003	5	0	1	3	2	2											
Trang bị xanh_Điểu Chùy Giáp (Thiên Vương)	893	2	3	1004	6	0	1	3	2	3											
Trang bị xanh_Sơn Văn Tự Giáp (Thiên Vương)	894	2	3	1005	7	0	1	3	2	4											
Trang bị xanh_Tỏa Tử Hoàng Kim Giáp (Thiên Vương)	895	2	3	1006	8	0	1	3	2	5											
Trang bị xanh_Đường Nghê Giáp (Thiên Vương)	896	2	3	1007	9	0	1	3	2	6											
Trang bị xanh_Kính Hoa Khải (Thiên Vương)	897	2	3	1008	10	0	1	3	2	7											
Trang bị xanh_Kim Tơ Giáp Y (Thiên Vương)	898	2	3	1009	5	0	1	3	2	2											
Trang bị xanh_Lam Yến Giáp (Thiên Vương)	899	2	3	1010	6	0	1	3	2	3											
Trang bị xanh_Hồng Nhung Giáp (Thiên Vương)	900	2	3	1011	7	0	1	3	2	4											
Trang bị xanh_Hàn Quang Nhạn Linh Giáp (Thiên Vương)	901	2	3	1012	8	0	1	3	2	5											
Trang bị xanh_Huyền Thiết Tuyết Ngân Giáp (Thiên Vương)	902	2	3	1013	9	0	1	3	2	6											
Trang bị xanh_Tích Lịch Kim Phượng Giáp (Thiên Vương)	903	2	3	1014	10	0	1	3	2	7											
Trang bị xanh_Vô Sắc Trang (Đao Độc)	916	2	3	1027	5	0	1	3	4	2											
Trang bị xanh_Tham Lang Trang (Đao Độc)	917	2	3	1028	6	0	1	3	4	3											
Trang bị xanh_Thiên Mộng Trang (Đao Độc)	918	2	3	1029	7	0	1	3	4	4											
Trang bị xanh_Sơn Quỷ Trang (Đao Độc)	919	2	3	1030	8	0	1	3	4	5											
Trang bị xanh_Vô Dung Kình Trang (Đao Độc)	920	2	3	1031	9	0	1	3	4	6											
Trang bị xanh_Thiên Nhẫn Bí Trang (Đao Độc)	921	2	3	1032	10	0	1	3	4	7											
Trang bị xanh_Linh Xà Trang (Đao Độc)	922	2	3	1033	5	0	1	3	4	2											
Trang bị xanh_Huyền Ly Cầu (Đao Độc)	923	2	3	1034	6	0	1	3	4	3											
Trang bị xanh_Hắc Điêu Cầu (Đao Độc)	924	2	3	1035	7	0	1	3	4	4											
Trang bị xanh_Vận Nghê Thường (Đao Độc)	925	2	3	1036	8	0	1	3	4	5											
Trang bị xanh_Mê Hồn Thường (Đao Độc)	926	2	3	1037	9	0	1	3	4	6											
Trang bị xanh_Cửu Vĩ Bạch Hồ Cầu (Đao Độc)	927	2	3	1038	10	0	1	3	4	7											
Trang bị xanh_Thương Lan Bào (Chưởng Độc)	928	2	3	1039	5	0	1	3	4	2											
Trang bị xanh_Bích Hoa Bào (Chưởng Độc)	929	2	3	1040	6	0	1	3	4	3											
Trang bị xanh_Tương Như Bào (Chưởng Độc)	930	2	3	1041	7	0	1	3	4	4											
Trang bị xanh_Toàn Long Bào (Chưởng Độc)	931	2	3	1042	8	0	1	3	4	5											
Trang bị xanh_Hàn Sương Bào (Chưởng Độc)	932	2	3	1043	9	0	1	3	4	6											
Trang bị xanh_Giáng Sa Bào (Chưởng Độc)	933	2	3	1044	10	0	1	3	4	7											
Trang bị xanh_Nguyệt Hoa Sam (Chưởng Độc)	934	2	3	1045	5	0	1	3	4	2											
Trang bị xanh_Vân Cẩm Sam (Chưởng Độc)	935	2	3	1046	6	0	1	3	4	3											
Trang bị xanh_Quỳnh Ngọc Sam (Chưởng Độc)	936	2	3	1047	7	0	1	3	4	4											
Trang bị xanh_Lăng La Sam (Chưởng Độc)	937	2	3	1048	8	0	1	3	4	5											
Trang bị xanh_Bách Điểu Sam (Chưởng Độc)	938	2	3	1049	9	0	1	3	4	6											
Trang bị xanh_Trầm Hương Sam (Chưởng Độc)	939	2	3	1050	10	0	1	3	4	7											
Trang bị xanh_Tế Lân Giáp (Chỉ Đoàn)	940	2	3	1051	5	0	1	3	12	2											
Trang bị xanh_Điểu Chùy Giáp (Chỉ Đoàn)	941	2	3	1052	6	0	1	3	12	3											
Trang bị xanh_Sơn Văn Tự Giáp (Chỉ Đoàn)	942	2	3	1053	7	0	1	3	12	4											
Trang bị xanh_Tỏa Tử Hoàng Kim Giáp (Chỉ Đoàn)	943	2	3	1054	8	0	1	3	12	5											
Trang bị xanh_Đường Nghê Giáp (Chỉ Đoàn)	944	2	3	1055	9	0	1	3	12	6											
Trang bị xanh_Kính Hoa Khải (Chỉ Đoàn)	945	2	3	1056	10	0	1	3	12	7											
Trang bị xanh_Kim Tơ Giáp Y (Chỉ Đoàn)	946	2	3	1057	5	0	1	3	12	2											
Trang bị xanh_Lam Yến Giáp (Chỉ Đoàn)	947	2	3	1058	6	0	1	3	12	3											
Trang bị xanh_Hồng Nhung Giáp (Chỉ Đoàn)	948	2	3	1059	7	0	1	3	12	4											
Trang bị xanh_Hàn Quang Nhạn Linh Giáp (Chỉ Đoàn)	949	2	3	1060	8	0	1	3	12	5											
Trang bị xanh_Huyền Thiết Tuyết Ngân Giáp (Chỉ Đoàn)	950	2	3	1061	9	0	1	3	12	6											
Trang bị xanh_Tích Lịch Kim Phượng Giáp (Chỉ Đoàn)	951	2	3	1062	10	0	1	3	12	7											
Trang bị xanh_Thương Lan Bào (Khí Đoàn)	952	2	3	1063	5	0	1	3	12	2											
Trang bị xanh_Bích Hoa Bào (Khí Đoàn)	953	2	3	1064	6	0	1	3	12	3											
Trang bị xanh_Tương Như Bào (Khí Đoàn)	954	2	3	1065	7	0	1	3	12	4											
Trang bị xanh_Toàn Long Bào (Khí Đoàn)	955	2	3	1066	8	0	1	3	12	5											
Trang bị xanh_Hàn Sương Bào (Khí Đoàn)	956	2	3	1067	9	0	1	3	12	6											
Trang bị xanh_Giáng Sa Bào (Khí Đoàn)	957	2	3	1068	10	0	1	3	12	7											
Trang bị xanh_Nguyệt Hoa Sam (Khí Đoàn)	958	2	3	1069	5	0	1	3	12	2											
Trang bị xanh_Vân Cẩm Sam (Khí Đoàn)	959	2	3	1070	6	0	1	3	12	3											
Trang bị xanh_Quỳnh Ngọc Sam (Khí Đoàn)	960	2	3	1071	7	0	1	3	12	4											
Trang bị xanh_Lăng La Sam (Khí Đoàn)	961	2	3	1072	8	0	1	3	12	5											
Trang bị xanh_Bách Điểu Sam (Khí Đoàn)	962	2	3	1073	9	0	1	3	12	6											
Trang bị xanh_Trầm Hương Sam (Khí Đoàn)	963	2	3	1074	10	0	1	3	12	7											
Trang bị xanh_Tế Lân Giáp (Chiến Nhẫn)	964	2	3	1075	5	0	1	3	8	2											
Trang bị xanh_Điểu Chùy Giáp (Chiến Nhẫn)	965	2	3	1076	6	0	1	3	8	3											
Trang bị xanh_Sơn Văn Tự Giáp (Chiến Nhẫn)	966	2	3	1077	7	0	1	3	8	4											
Trang bị xanh_Tỏa Tử Hoàng Kim Giáp (Chiến Nhẫn)	967	2	3	1078	8	0	1	3	8	5											
Trang bị xanh_Đường Nghê Giáp (Chiến Nhẫn)	968	2	3	1079	9	0	1	3	8	6											
Trang bị xanh_Kính Hoa Khải (Chiến Nhẫn)	969	2	3	1080	10	0	1	3	8	7											
Trang bị xanh_Kim Tơ Giáp Y (Chiến Nhẫn)	970	2	3	1081	5	0	1	3	8	2											
Trang bị xanh_Lam Yến Giáp (Chiến Nhẫn)	971	2	3	1082	6	0	1	3	8	3											
Trang bị xanh_Hồng Nhung Giáp (Chiến Nhẫn)	972	2	3	1083	7	0	1	3	8	4											
Trang bị xanh_Hàn Quang Nhạn Linh Giáp (Chiến Nhẫn)	973	2	3	1084	8	0	1	3	8	5											
Trang bị xanh_Huyền Thiết Tuyết Ngân Giáp (Chiến Nhẫn)	974	2	3	1085	9	0	1	3	8	6											
Trang bị xanh_Tích Lịch Kim Phượng Giáp (Chiến Nhẫn)	975	2	3	1086	10	0	1	3	8	7											
Trang bị xanh_Vô Sắc Trang (Ma Nhẫn)	976	2	3	1087	5	0	1	3	8	2											
Trang bị xanh_Tham Lang Trang (Ma Nhẫn)	977	2	3	1088	6	0	1	3	8	3											
Trang bị xanh_Thiên Mộng Trang (Ma Nhẫn)	978	2	3	1089	7	0	1	3	8	4											
Trang bị xanh_Sơn Quỷ Trang (Ma Nhẫn)	979	2	3	1090	8	0	1	3	8	5											
Trang bị xanh_Vô Dung Kình Trang (Ma Nhẫn)	980	2	3	1091	9	0	1	3	8	6											
Trang bị xanh_Thiên Nhẫn Bí Trang (Ma Nhẫn)	981	2	3	1092	10	0	1	3	8	7											
Trang bị xanh_Linh Xà Trang (Ma Nhẫn)	982	2	3	1093	5	0	1	3	8	2											
Trang bị xanh_Huyền Ly Cầu (Ma Nhẫn)	983	2	3	1094	6	0	1	3	8	3											
Trang bị xanh_Hắc Điêu Cầu (Ma Nhẫn)	984	2	3	1095	7	0	1	3	8	4											
Trang bị xanh_Vận Nghê Thường (Ma Nhẫn)	985	2	3	1096	8	0	1	3	8	5											
Trang bị xanh_Mê Hồn Thường (Ma Nhẫn)	986	2	3	1097	9	0	1	3	8	6											
Trang bị xanh_Cửu Vĩ Bạch Hồ Cầu (Ma Nhẫn)	987	2	3	1098	10	0	1	3	8	7											
Trang bị xanh_Tế Lân Giáp (Kiếm Võ)	988	2	3	1099	5	0	1	3	9	2											
Trang bị xanh_Điểu Chùy Giáp (Kiếm Võ)	989	2	3	1100	6	0	1	3	9	3											
Trang bị xanh_Sơn Văn Tự Giáp (Kiếm Võ)	990	2	3	1101	7	0	1	3	9	4											
Trang bị xanh_Tỏa Tử Hoàng Kim Giáp (Kiếm Võ)	991	2	3	1102	8	0	1	3	9	5											
Trang bị xanh_Đường Nghê Giáp (Kiếm Võ)	992	2	3	1103	9	0	1	3	9	6											
Trang bị xanh_Kính Hoa Khải (Kiếm Võ)	993	2	3	1104	10	0	1	3	9	7											
Trang bị xanh_Kim Tơ Giáp Y (Kiếm Võ)	994	2	3	1105	5	0	1	3	9	2											
Trang bị xanh_Lam Yến Giáp (Kiếm Võ)	995	2	3	1106	6	0	1	3	9	3											
Trang bị xanh_Hồng Nhung Giáp (Kiếm Võ)	996	2	3	1107	7	0	1	3	9	4											
Trang bị xanh_Hàn Quang Nhạn Linh Giáp (Kiếm Võ)	997	2	3	1108	8	0	1	3	9	5											
Trang bị xanh_Huyền Thiết Tuyết Ngân Giáp (Kiếm Võ)	998	2	3	1109	9	0	1	3	9	6											
Trang bị xanh_Tích Lịch Kim Phượng Giáp (Kiếm Võ)	999	2	3	1110	10	0	1	3	9	7											
Trang bị xanh_Thương Lan Bào (Khí Võ)	1000	2	3	1111	5	0	1	3	9	2											
Trang bị xanh_Bích Hoa Bào (Khí Võ)	1001	2	3	1112	6	0	1	3	9	3											
Trang bị xanh_Tương Như Bào (Khí Võ)	1002	2	3	1113	7	0	1	3	9	4											
Trang bị xanh_Toàn Long Bào (Khí Võ)	1003	2	3	1114	8	0	1	3	9	5											
Trang bị xanh_Hàn Sương Bào (Khí Võ)	1004	2	3	1115	9	0	1	3	9	6											
Trang bị xanh_Giáng Sa Bào (Khí Võ)	1005	2	3	1116	10	0	1	3	9	7											
Trang bị xanh_Nguyệt Hoa Sam (Khí Võ)	1006	2	3	1117	5	0	1	3	9	2											
Trang bị xanh_Vân Cẩm Sam (Khí Võ)	1007	2	3	1118	6	0	1	3	9	3											
Trang bị xanh_Quỳnh Ngọc Sam (Khí Võ)	1008	2	3	1119	7	0	1	3	9	4											
Trang bị xanh_Lăng La Sam (Khí Võ)	1009	2	3	1120	8	0	1	3	9	5											
Trang bị xanh_Bách Điểu Sam (Khí Võ)	1010	2	3	1121	9	0	1	3	9	6											
Trang bị xanh_Trầm Hương Sam (Khí Võ)	1011	2	3	1122	10	0	1	3	9	7											
Trang bị tím PVP_Tế Lân Giáp (Thiên Vương)	1012	2	3	1123	5	0	1	3	2	3											
