Id	MapId	Type	Point_x	Point_y	Content
40	6	2	339	177	\image\ui\001a\minimap\yellowpoint.spr
41	6	1	285	197	Tiếp Dẫn Thiên Nhẫn
42	6	2	285	209	\image\ui\001a\minimap\yellowpoint.spr
43	6	1	295	232	Tiếp Dẫn Võ Đang
44	6	2	295	244	\image\ui\001a\minimap\yellowpoint.spr
45	6	1	237	230	Tiếp Dẫn Côn Lôn
46	6	2	237	242	\image\ui\001a\minimap\yellowpoint.spr
47	6	1	201	140	Đại Lý Phủ
48	6	2	201	152	\image\ui\001a\minimap\icon_northwest.spr
49	6	1	56	201	Đại Lý Đoàn Thị
50	6	2	56	215	\image\ui\001a\minimap\icon_northwest.spr
51	6	1	506	58	Trà Mã Cổ Đạo [cấp 15]
52	6	2	506	72	\image\ui\001a\minimap\icon_northwest.spr
53	6	1	675	38	Thị Trấn Bạch Tộc [cấp 5]
54	6	2	675	52	\image\ui\001a\minimap\icon_north.spr
55	6	1	318	257	Dã Luyện Đại Ca
56	6	2	328	268	\image\ui\001a\minimap\yellowpoint.spr
57	6	1	554	84	Thuyền Phu
58	6	2	554	96	\image\ui\001a\minimap\yellowpoint.spr
59	6	1	450	378	Thủ Khố
60	6	2	446	390	\image\ui\001a\minimap\yellowpoint.spr
61	6	1	533	215	Thủ Khố
62	6	2	533	227	\image\ui\001a\minimap\yellowpoint.spr
63	6	1	200	190	Lễ Quan
64	6	2	200	202	\image\ui\001a\minimap\yellowpoint.spr
65	6	1	415	395	Xa Phu
66	6	2	415	407	\image\ui\001a\minimap\yellowpoint.spr
67	6	1	798	115	Xa Phu
68	6	2	798	127	\image\ui\001a\minimap\yellowpoint.spr
69	6	1	278	422	Thúy Yên Môn
70	6	2	278	434	\image\ui\001a\minimap\icon_west.spr
71	6	1	196	242	Tiếp Dẫn Đoàn Thị
72	6	2	205	254	\image\ui\001a\minimap\yellowpoint.spr
73	6	1	156	268	Tiếp Dẫn Minh Giáo
74	6	2	156	280	\image\ui\001a\minimap\yellowpoint.spr
75	6	1	751	105	Thủ Khố
76	6	2	751	117	\image\ui\001a\minimap\yellowpoint.spr
77	6	1	591	212	Sứ Giả Hoạt Động
78	6	2	591	225	\image\ui\001a\minimap\yellowpoint.spr
79	6	1	450	227	Thương Nhân Đặc Sản
80	6	2	465	238	\image\ui\001a\minimap\yellowpoint.spr
81	6	1	730	418	Miêu Lĩnh [cấp 95]
82	6	2	730	432	\image\ui\001a\minimap\icon_east.spr
83	6	1	785	290	Truyền Tống Quân Doanh
84	6	2	785	302	\image\ui\001a\minimap\yellowpoint.spr
85	6	1	901	308	Tàn Tích Dạ Lang [cấp 115]
86	6	2	901	322	\image\ui\001a\minimap\icon_northeast.spr
87	6	1	308	301	Áng Nhược Tuyết
88	6	2	308	311	\image\ui\001a\minimap\yellowpoint.spr
89	6	1	691	335	Tần Oa
90	6	2	691	347	\image\ui\001a\minimap\yellowpoint.spr
91	6	1	514	257	Gia Tộc Chiêu Mộ Sứ
92	6	2	514	268	\image\ui\001a\minimap\yellowpoint.spr
1	7	1	257	164	Tiệm Binh Khí
2	7	2	275	176	\image\ui\001a\minimap\yellowpoint.spr
3	7	1	294	157	Tiệm Phòng Cụ
4	7	2	306	169	\image\ui\001a\minimap\yellowpoint.spr
5	7	1	324	144	Tiệm Trang Sức
6	7	2	330	156	\image\ui\001a\minimap\yellowpoint.spr
7	7	1	342	127	Tiệm Thuốc
8	7	2	348	139	\image\ui\001a\minimap\yellowpoint.spr
9	7	1	374	140	Tiệm Tạp Hóa
10	7	2	370	152	\image\ui\001a\minimap\yellowpoint.spr
11	7	1	408	138	Tửu Lầu
12	7	2	400	150	\image\ui\001a\minimap\yellowpoint.spr
13	7	1	434	163	Tiệm Gỗ
14	7	2	434	175	\image\ui\001a\minimap\yellowpoint.spr
15	7	1	479	140	Tiệm Da
16	7	2	479	152	\image\ui\001a\minimap\yellowpoint.spr
17	7	1	416	200	Tiền Trang
18	7	2	406	212	\image\ui\001a\minimap\yellowpoint.spr
19	7	1	462	213	Bao Vạn Đồng
20	7	2	462	225	\image\ui\001a\minimap\yellowpoint.spr
21	7	1	114	310	Diệp Chi Lâm
22	7	2	114	322	\image\ui\001a\minimap\yellowpoint.spr
23	7	1	335	186	Bạch Thu Lâm
24	7	2	335	198	\image\ui\001a\minimap\yellowpoint.spr
25	7	1	380	196	Long Ngũ Thái Gia
26	7	2	380	208	\image\ui\001a\minimap\yellowpoint.spr
27	7	1	398	94	Tiếp Dẫn Thiếu Lâm
28	7	2	398	106	\image\ui\001a\minimap\yellowpoint.spr
29	7	1	385	70	Tiếp Dẫn Thiên Vương
30	7	2	385	82	\image\ui\001a\minimap\yellowpoint.spr
31	7	1	342	84	Tiếp Dẫn Đường Môn
32	7	2	342	96	\image\ui\001a\minimap\yellowpoint.spr
33	7	1	302	100	Tiếp Dẫn Ngũ Độc
34	7	2	302	112	\image\ui\001a\minimap\yellowpoint.spr
35	7	1	290	58	Tiếp Dẫn Nga My
36	7	2	278	70	\image\ui\001a\minimap\yellowpoint.spr
37	7	1	240	62	Tiếp Dẫn Thúy Yên
38	7	2	251	74	\image\ui\001a\minimap\yellowpoint.spr
39	7	1	216	144	Tiếp Dẫn Cái Bang
40	7	2	216	156	\image\ui\001a\minimap\yellowpoint.spr
41	7	1	176	124	Tiếp Dẫn Thiên Nhẫn
42	7	2	176	136	\image\ui\001a\minimap\yellowpoint.spr
43	7	1	125	186	Tiếp Dẫn Võ Đang
44	7	2	125	198	\image\ui\001a\minimap\yellowpoint.spr
45	7	1	139	156	Tiếp Dẫn Côn Lôn
46	7	2	139	168	\image\ui\001a\minimap\yellowpoint.spr
47	7	1	690	230	Lâm An Phủ
48	7	2	690	244	\image\ui\001a\minimap\icon_northeast.spr
49	7	1	68	240	Ngũ Độc Giáo
50	7	2	68	254	\image\ui\001a\minimap\icon_southwest.spr
51	7	1	380	434	Trường Ca Môn
52	7	2	380	448	\image\ui\001a\minimap\icon_southeast.spr
53	7	1	612	378	Nhạn Đãng Long Thu [cấp 5]
54	7	2	612	390	\image\ui\001a\minimap\icon_east.spr
55	7	1	519	405	Phường Đúc Kiếm [cấp 15]
56	7	2	519	417	\image\ui\001a\minimap\icon_east.spr
57	7	1	60	128	Bang Nguyên Bí Động [cấp 85]
58	7	2	60	140	\image\ui\001a\minimap\yellowpoint.spr
59	7	1	389	170	Thủ Khố
60	7	2	389	182	\image\ui\001a\minimap\yellowpoint.spr
61	7	1	460	263	Thủ Khố
62	7	2	465	275	\image\ui\001a\minimap\yellowpoint.spr
63	7	1	278	212	Thủ Khố
64	7	2	271	224	\image\ui\001a\minimap\yellowpoint.spr
65	7	1	496	252	Xa Phu
66	7	2	496	264	\image\ui\001a\minimap\yellowpoint.spr
67	7	1	235	208	Xa Phu
68	7	2	242	220	\image\ui\001a\minimap\yellowpoint.spr
69	7	1	509	168	Lễ Quan
70	7	2	509	180	\image\ui\001a\minimap\yellowpoint.spr
71	7	1	413	318	Dã Luyện Đại Ca
72	7	2	413	330	\image\ui\001a\minimap\yellowpoint.spr
73	7	1	174	206	Tiếp Dẫn Đoàn Thị
74	7	2	174	218	\image\ui\001a\minimap\yellowpoint.spr
75	7	1	202	172	Tiếp Dẫn Minh Giáo
76	7	2	202	184	\image\ui\001a\minimap\yellowpoint.spr
77	7	1	374	248	Sứ Giả Hoạt Động
78	7	2	374	261	\image\ui\001a\minimap\yellowpoint.spr
79	7	1	354	222	Thương Nhân Đặc Sản
80	7	2	354	234	\image\ui\001a\minimap\yellowpoint.spr
81	7	1	192	370	Vũ Di Sơn [cấp 95]
82	7	2	192	384	\image\ui\001a\minimap\icon_southwest.spr
83	7	1	302	328	Truyền Tống Quân Doanh
84	7	2	302	340	\image\ui\001a\minimap\yellowpoint.spr
85	7	1	285	288	Áng Nhược Tuyết
86	7	2	285	300	\image\ui\001a\minimap\yellowpoint.spr
87	7	1	180	307	Tần Oa
88	7	2	180	319	\image\ui\001a\minimap\yellowpoint.spr
89	7	1	207	230	Gia Tộc Chiêu Mộ Sứ
90	7	2	207	242	\image\ui\001a\minimap\yellowpoint.spr
1	8	1	435	239	Tiệm Binh Khí
2	8	2	435	251	\image\ui\001a\minimap\yellowpoint.spr
3	8	1	396	216	Tiệm Phòng Cụ
4	8	2	388	228	\image\ui\001a\minimap\yellowpoint.spr
5	8	1	360	203	Tiệm Trang Sức
6	8	2	367	216	\image\ui\001a\minimap\yellowpoint.spr
7	8	1	346	216	Tiệm Thuốc
8	8	2	352	227	\image\ui\001a\minimap\yellowpoint.spr
9	8	1	317	269	Tiệm Tạp Hóa
10	8	2	317	281	\image\ui\001a\minimap\yellowpoint.spr
11	8	1	509	288	Tửu Lầu
12	8	2	509	300	\image\ui\001a\minimap\yellowpoint.spr
13	8	1	290	292	Tiệm Gỗ
14	8	2	290	304	\image\ui\001a\minimap\yellowpoint.spr
15	8	1	362	328	Tiệm Da
16	8	2	371	340	\image\ui\001a\minimap\yellowpoint.spr
17	8	1	404	329	Tiền Trang
18	8	2	399	341	\image\ui\001a\minimap\yellowpoint.spr
19	8	1	515	250	Bao Vạn Đồng
20	8	2	515	262	\image\ui\001a\minimap\yellowpoint.spr
21	8	1	173	258	Diệp Chi Lâm
22	8	2	173	270	\image\ui\001a\minimap\yellowpoint.spr
23	8	1	355	258	Bạch Thu Lâm
24	8	2	355	270	\image\ui\001a\minimap\yellowpoint.spr
25	8	1	477	315	Long Ngũ Thái Gia
26	8	2	477	327	\image\ui\001a\minimap\yellowpoint.spr
27	8	1	391	368	Tiếp Dẫn Thiếu Lâm
28	8	2	405	380	\image\ui\001a\minimap\yellowpoint.spr
29	8	1	441	361	Tiếp Dẫn Thiên Vương
30	8	2	441	373	\image\ui\001a\minimap\yellowpoint.spr
31	8	1	453	394	Tiếp Dẫn Đường Môn
32	8	2	453	406	\image\ui\001a\minimap\yellowpoint.spr
33	8	1	412	405	Tiếp Dẫn Ngũ Độc
34	8	2	408	417	\image\ui\001a\minimap\yellowpoint.spr
35	8	1	453	433	Tiếp Dẫn Nga My
36	8	2	453	445	\image\ui\001a\minimap\yellowpoint.spr
37	8	1	414	455	Tiếp Dẫn Thúy Yên
38	8	2	414	467	\image\ui\001a\minimap\yellowpoint.spr
39	8	1	402	432	Tiếp Dẫn Cái Bang
40	8	2	402	444	\image\ui\001a\minimap\yellowpoint.spr
41	8	1	344	434	Tiếp Dẫn Thiên Nhẫn
42	8	2	344	446	\image\ui\001a\minimap\yellowpoint.spr
43	8	1	359	406	Tiếp Dẫn Võ Đang
44	8	2	357	418	\image\ui\001a\minimap\yellowpoint.spr
45	8	1	304	406	Tiếp Dẫn Côn Lôn
46	8	2	325	418	\image\ui\001a\minimap\yellowpoint.spr
47	8	1	183	40	Tương Dương Phủ
48	8	2	183	54	\image\ui\001a\minimap\icon_northwest.spr
49	8	1	362	150	Dã Luyện Đại Ca
50	8	2	362	162	\image\ui\001a\minimap\yellowpoint.spr
51	8	1	569	458	Minh Giáo
52	8	2	572	470	\image\ui\001a\minimap\icon_southeast.spr
53	8	1	692	214	Nhạc Dương Lâu [cấp 15]
54	8	2	692	228	\image\ui\001a\minimap\icon_northeast.spr
55	8	1	631	420	Bờ Hồ Động Đình [cấp 5]
56	8	2	631	434	\image\ui\001a\minimap\icon_southeast.spr
57	8	1	276	235	Lễ Quan
58	8	2	276	247	\image\ui\001a\minimap\yellowpoint.spr
59	8	1	392	256	Thủ Khố
60	8	2	392	268	\image\ui\001a\minimap\yellowpoint.spr
61	8	1	221	141	Thủ Khố
62	8	2	221	153	\image\ui\001a\minimap\yellowpoint.spr
63	8	1	526	366	Thủ Khố
64	8	2	512	378	\image\ui\001a\minimap\yellowpoint.spr
65	8	1	265	149	Xa Phu
66	8	2	265	161	\image\ui\001a\minimap\yellowpoint.spr
67	8	1	475	368	Xa Phu
68	8	2	481	380	\image\ui\001a\minimap\yellowpoint.spr
69	8	1	250	346	Thiên Vương Bang
70	8	2	250	360	\image\ui\001a\minimap\icon_south.spr
71	8	1	342	383	Tiếp Dẫn Đoàn Thị
72	8	2	342	395	\image\ui\001a\minimap\yellowpoint.spr
73	8	1	342	344	Tiếp Dẫn Minh Giáo
74	8	2	342	356	\image\ui\001a\minimap\yellowpoint.spr
75	8	1	444	277	Sứ Giả Hoạt Động
76	8	2	444	290	\image\ui\001a\minimap\yellowpoint.spr
77	8	1	283	184	Thương Nhân Đặc Sản
78	8	2	283	196	\image\ui\001a\minimap\yellowpoint.spr
79	8	1	66	196	Vũ Lăng Sơn [cấp 95]
80	8	2	66	210	\image\ui\001a\minimap\icon_northwest.spr
81	8	1	223	286	Truyền Tống Quân Doanh
82	8	2	223	298	\image\ui\001a\minimap\yellowpoint.spr
83	8	1	225	191	Áng Nhược Tuyết
84	8	2	225	203	\image\ui\001a\minimap\yellowpoint.spr
85	8	1	614	295	Tần Oa
86	8	2	614	307	\image\ui\001a\minimap\yellowpoint.spr
87	8	1	467	212	Gia Tộc Chiêu Mộ Sứ
88	8	2	467	223	\image\ui\001a\minimap\yellowpoint.spr
1	9	1	396	196	Trụ Trì Thiếu Lâm Tự
2	9	2	396	208	\image\ui\001a\minimap\yellowpoint.spr
3	9	1	235	130	Huyền Khổ Đại Sư
4	9	2	237	142	\image\ui\001a\minimap\yellowpoint.spr
5	9	1	525	249	Huyền Bi
6	9	2	525	261	\image\ui\001a\minimap\yellowp	oint.spr
7	9	1	362	326	Trừng Quang
8	9	2	362	338	\image\ui\001a\minimap\yellowpoint.spr
9	9	1	354	94	Trừng Huệ
10	9	2	354	106	\image\ui\001a\minimap\yellowpoint.spr
11	9	1	346	245	Thủ Khố
12	9	2	346	257	\image\ui\001a\minimap\yellowpoint.spr
13	9	1	304	227	Truyền Tống Môn Phái
14	9	2	309	239	\image\ui\001a\minimap\yellowpoint.spr
15	9	1	429	276	Tửu Lầu Môn Phái
16	9	2	429	288	\image\ui\001a\minimap\yellowpoint.spr
17	9	1	349	204	Tổng Quản Môn Phái
18	9	2	349	216	\image\ui\001a\minimap\yellowpoint.spr
19	9	1	294	170	Tiệm Bình Khí Môn Phái
20	9	2	294	182	\image\ui\001a\minimap\yellowpoint.spr
21	9	1	339	149	Tiệm Phòng Cụ Môn Phái
22	9	2	339	161	\image\ui\001a\minimap\yellowpoint.spr
23	9	1	378	263	Tiệm Thuốc Môn Phái
24	9	2	378	275	\image\ui\001a\minimap\yellowpoint.spr
25	9	1	389	124	Tạp Hóa Môn Phái
26	9	2	389	136	\image\ui\001a\minimap\yellowpoint.spr
27	9	1	92	404	Vĩnh Lạc Trấn
28	9	2	86	418	\image\ui\001a\minimap\icon_southwest.spr
29	9	1	498	66	Biện Kinh Phủ
30	9	2	498	80	\image\ui\001a\minimap\icon_northeast.spr
31	9	1	73	73	Cấm Địa Hậu Sơn [cấp 25]
32	9	2	63	87	\image\ui\001a\minimap\icon_southwest.spr
1	10	1	723	367	Giáo Chủ Hoàn Nhan Tương
2	10	2	723	379	\image\ui\001a\minimap\yellowpoint.spr
3	10	1	294	394	Bồ Sát Phong Nô
4	10	2	294	406	\image\ui\001a\minimap\yellowpoint.spr
5	10	1	518	324	Ngột Tán
6	10	2	518	336	\image\ui\001a\minimap\yellowpoint.spr
7	10	1	680	530	Vinh Đồ
8	10	2	680	542	\image\ui\001a\minimap\yellowpoint.spr
9	10	1	790	491	Đoan Mộc Duệ
10	10	2	790	503	\image\ui\001a\minimap\yellowpoint.spr
11	10	1	419	380	Thủ Khố
12	10	2	419	392	\image\ui\001a\minimap\yellowpoint.spr
13	10	1	466	406	Truyền Tống Môn Phái
14	10	2	466	418	\image\ui\001a\minimap\yellowpoint.spr
15	10	1	565	486	Tửu Lầu Môn Phái
16	10	2	565	498	\image\ui\001a\minimap\yellowpoint.spr
17	10	1	484	506	Tổng Quản Môn Phái
18	10	2	484	518	\image\ui\001a\minimap\yellowpoint.spr
19	10	1	417	541	Tiệm Bình Khí Môn Phái
20	10	2	417	553	\image\ui\001a\minimap\yellowpoint.spr
21	10	1	471	568	Tiệm Phòng Cụ Môn Phái
22	10	2	471	580	\image\ui\001a\minimap\yellowpoint.spr
23	10	1	439	478	Tạp Hóa Môn Phái
24	10	2	439	490	\image\ui\001a\minimap\yellowpoint.spr
25	10	1	518	465	Tiệm Thuốc Môn Phái
26	10	2	518	477	\image\ui\001a\minimap\yellowpoint.spr
27	10	1	45	415	Long Môn Trấn
28	10	2	45	427	\image\ui\001a\minimap\icon_west.spr
29	10	1	218	680	Biện Kinh Phủ
30	10	2	218	692	\image\ui\001a\minimap\icon_southwest.spr
31	10	1	658	78	Cấm địa Thiên Nhẫn [cấp 25]
32	10	2	658	92	\image\ui\001a\minimap\icon_north.spr
33	10	1	723	208	Lối ra Địa Cung
34	10	2	723	220	\image\ui\001a\minimap\yellowpoint.spr
35	10	1	150	459	Lối ra Địa Cung
36	10	2	150	471	\image\ui\001a\minimap\yellowpoint.spr
37	10	1	294	638	Lối ra Địa Cung
38	10	2	294	650	\image\ui\001a\minimap\yellowpoint.spr
39	10	1	398	571	Địa Cung
40	10	2	394	585	\image\ui\001a\minimap\icon_southwest.spr
41	10	1	320	496	Địa Cung
42	10	2	325	510	\image\ui\001a\minimap\icon_northwest.spr
43	10	1	630	342	Địa Cung
44	10	2	630	356	\image\ui\001a\minimap\icon_northeast.spr
45	10	1	631	678	Địa Cung
46	10	2	631	665	\image\ui\001a\minimap\icon_southeast.spr
47	10	1	725	763	Lối ra Địa Cung
48	10	2	731	780	\image\ui\001a\minimap\icon_northwest.spr
49	10	1	775	818	Lương Sơn Bạc [cấp 115]
50	10	2	775	805	\image\ui\001a\minimap\icon_southeast.spr
1	11	1	320	112	Ba Khắc Tây
2	11	2	320	124	\image\ui\001a\minimap\yellowpoint.spr
3	11	1	106	170	Sa Lỗ
4	11	2	106	182	\image\ui\001a\minimap\yellowpoint.spr
5	11	1	418	138	Nhạn Bắc Thiên
6	11	2	418	150	\image\ui\001a\minimap\yellowpoint.spr
7	11	1	192	140	Hợp Đài Trác Mộc
8	11	2	192	152	\image\ui\001a\minimap\yellowpoint.spr
9	11	1	202	223	Tăng Cát Liệt
10	11	2	202	235	\image\ui\001a\minimap\yellowpoint.spr
11	11	1	425	265	Long Môn Trấn
12	11	2	425	278	\image\ui\001a\minimap\icon_southeast.spr
13	11	1	76	90	Mông Cổ Vương Đỉnh [cấp 115]
14	11	2	78	105	\image\ui\001a\minimap\icon_northwest.spr
1	12	1	220	133	Chưởng môn Tống Thu Thạch
2	12	2	220	145	\image\ui\001a\minimap\yellowpoint.spr
3	12	1	325	94	Du Thanh Tố
4	12	2	325	106	\image\ui\001a\minimap\yellowpoint.spr
5	12	1	368	43	Tạ Vũ Điền
6	12	2	368	55	\image\ui\001a\minimap\yellowpoint.spr
7	12	1	440	248	Gia Cát Trác Vân
8	12	2	440	260	\image\ui\001a\minimap\yellowpoint.spr
9	12	1	130	202	Du Lạc Thiên
10	12	2	130	214	\image\ui\001a\minimap\yellowpoint.spr
11	12	1	338	171	Thủ Khố
12	12	2	338	183	\image\ui\001a\minimap\yellowpoint.spr
13	12	1	383	197	Truyền Tống Môn Phái
14	12	2	383	209	\image\ui\001a\minimap\yellowpoint.spr
15	12	1	516	154	Tửu Lầu Môn Phái
16	12	2	516	166	\image\ui\001a\minimap\yellowpoint.spr
17	12	1	279	189	Tổng Quản Môn Phái
18	12	2	279	201	\image\ui\001a\minimap\yellowpoint.spr
19	12	1	457	192	Tiệm Bình Khí Môn Phái
20	12	2	457	204	\image\ui\001a\minimap\yellowpoint.spr
21	12	1	454	158	Tiệm Phòng Cụ Môn Phái
22	12	2	454	170	\image\ui\001a\minimap\yellowpoint.spr
23	12	1	504	179	Tiệm Thuốc Môn Phái
24	12	2	504	191	\image\ui\001a\minimap\yellowpoint.spr
25	12	1	502	223	Tạp Hóa Môn Phái
26	12	2	502	235	\image\ui\001a\minimap\yellowpoint.spr
27	12	1	547	110	Long Môn Trấn
28	12	2	547	122	\image\ui\001a\minimap\icon_northeast.spr
29	12	1	182	343	Phượng Tường Phủ
30	12	2	182	357	\image\ui\001a\minimap\icon_east.spr
31	12	1	119	138	Nguyệt Nha Tuyền [Cấp 115]
32	12	2	119	152	\image\ui\001a\minimap\icon_northwest.spr
33	12	1	75	310	Cán Hoa Khê [cấp 25]
34	12	2	80	325	\image\ui\001a\minimap\icon_northwest.spr
35	12	1	69	185	Kiến Tính Phong [cấp 25]
36	12	2	90	170	\image\ui\001a\minimap\icon_west.spr
37	12	1	450	20	Hạo Vũ Công Chúa
38	12	2	450	35	\image\ui\001a\minimap\yellowpoint.spr
1	13	1	448	99	Aloso
2	13	2	448	111	\image\ui\001a\minimap\yellowpoint.spr
3	13	1	280	72	Picasso
4	13	2	280	84	\image\ui\001a\minimap\yellowpoint.spr
5	13	1	521	203	Acctiso
6	13	2	521	215	\image\ui\001a\minimap\yellowpoint.spr
7	13	1	457	250	Tobicom
8	13	2	457	262	\image\ui\001a\minimap\yellowpoint.spr
9	13	1	159	147	MariaOzawa
10	13	2	159	159	\image\ui\001a\minimap\yellowpoint.spr
11	13	1	65	260	Phượng Tường Phủ
12	13	2	69	273	\image\ui\001a\minimap\icon_northwest.spr
13	13	1	527	370	Tàn Tích Cung A Phòng [cấp 115]
14	13	2	525	356	\image\ui\001a\minimap\icon_southeast.spr
1	14	1	338	86	Chưởng môn Vương Trùng Dương
2	14	2	338	98	\image\ui\001a\minimap\yellowpoint.spr
3	14	1	460	105	Nhất Diệp Chân Nhân
4	14	2	460	117	\image\ui\001a\minimap\yellowpoint.spr
5	14	1	490	202	Động Hư Chân Nhân
6	14	2	490	214	\image\ui\001a\minimap\yellowpoint.spr
7	14	1	621	153	Chung Chí Minh
8	14	2	621	165	\image\ui\001a\minimap\yellowpoint.spr
9	14	1	228	133	Lộ Hiểu Nhiên
10	14	2	228	145	\image\ui\001a\minimap\yellowpoint.spr
11	14	1	381	142	Thủ Khố
12	14	2	381	154	\image\ui\001a\minimap\yellowpoint.spr
13	14	1	432	128	Truyền Tống Môn Phái
14	14	2	432	140	\image\ui\001a\minimap\yellowpoint.spr
15	14	1	406	241	Tửu Lầu Môn Phái
16	14	2	396	253	\image\ui\001a\minimap\yellowpoint.spr
17	14	1	420	159	Tổng Quản Môn Phái
18	14	2	420	171	\image\ui\001a\minimap\yellowpoint.spr
19	14	1	452	273	Tiệm Bình Khí Môn Phái
20	14	2	437	285	\image\ui\001a\minimap\yellowpoint.spr
21	14	1	388	283	Tiệm Phòng Cụ Môn Phái
22	14	2	401	295	\image\ui\001a\minimap\yellowpoint.spr
23	14	1	350	244	Tiệm Thuốc Môn Phái
24	14	2	357	256	\image\ui\001a\minimap\yellowpoint.spr
25	14	1	277	212	Tạp Hóa Môn Phái
26	14	2	277	224	\image\ui\001a\minimap\yellowpoint.spr
27	14	1	576	32	Vĩnh Lạc Trấn
28	14	2	576	46	\image\ui\001a\minimap\icon_northwest.spr
29	14	1	633	288	Tương Dương Phủ
30	14	2	637	302	\image\ui\001a\minimap\icon_southeast.spr
31	14	1	118	116	Thiên Trụ Phong [cấp 25]
32	14	2	118	130	\image\ui\001a\minimap\icon_north.spr
1	15	1	451	97	Bang chủ Thạch Hiên Viên
2	15	2	451	109	\image\ui\001a\minimap\yellowpoint.spr
3	15	1	261	287	Cầu Chi Thủy
4	15	2	261	299	\image\ui\001a\minimap\yellowpoint.spr
5	15	1	348	193	Lãnh Thu Vân
6	15	2	348	205	\image\ui\001a\minimap\yellowpoint.spr
7	15	1	187	313	La Phong
8	15	2	187	325	\image\ui\001a\minimap\yellowpoint.spr
9	15	1	137	164	Củng Thiếu Trăn
10	15	2	137	176	\image\ui\001a\minimap\yellowpoint.spr
11	15	1	233	231	Thủ Khố
12	15	2	223	242	\image\ui\001a\minimap\yellowpoint.spr
13	15	1	225	209	Truyền Tống Môn Phái
14	15	2	233	221	\image\ui\001a\minimap\yellowpoint.spr
15	15	1	265	192	Tửu Lầu Môn Phái
16	15	2	265	204	\image\ui\001a\minimap\yellowpoint.spr
17	15	1	266	260	Tổng Quản Môn Phái
18	15	2	266	248	\image\ui\001a\minimap\yellowpoint.spr
19	15	1	238	145	Tiệm Bình Khí Môn Phái
20	15	2	238	157	\image\ui\001a\minimap\yellowpoint.spr
21	15	1	205	174	Tiệm Phòng Cụ Môn Phái
22	15	2	205	186	\image\ui\001a\minimap\yellowpoint.spr
23	15	1	167	240	Tiệm Thuốc Môn Phái
24	15	2	196	240	\image\ui\001a\minimap\yellowpoint.spr
25	15	1	342	257	Tạp Hóa Môn Phái
26	15	2	342	269	\image\ui\001a\minimap\yellowpoint.spr
27	15	1	80	252	Đạo Hương Thôn
28	15	2	80	266	\image\ui\001a\minimap\icon_northwest.spr
29	15	1	345	81	Dương Châu Phủ
30	15	2	345	95	\image\ui\001a\minimap\icon_northeast.spr
31	15	1	83	342	Cô tô thủy tạ [cấp 25]
32	15	2	83	358	\image\ui\001a\minimap\icon_south.spr
1	16	1	679	104	Chưởng môn Vô Tưởng Sư Thái
2	16	2	679	116	\image\ui\001a\minimap\yellowpoint.spr
3	16	1	192	355	Cừu Tuyết
4	16	2	192	367	\image\ui\001a\minimap\yellowpoint.spr
5	16	1	103	100	Vô Niệm Sư Thái
6	16	2	103	112	\image\ui\001a\minimap\yellowpoint.spr
7	16	1	262	397	Lăng Phong Nhạn
8	16	2	262	409	\image\ui\001a\minimap\yellowpoint.spr
9	16	1	186	404	Vô Sân Sư Thái
10	16	2	186	416	\image\ui\001a\minimap\yellowpoint.spr
11	16	1	442	241	Thủ Khố
12	16	2	436	253	\image\ui\001a\minimap\yellowpoint.spr
13	16	1	378	245	Truyền Tống Môn Phái
14	16	2	386	257	\image\ui\001a\minimap\yellowpoint.spr
15	16	1	604	355	Tửu Lầu Môn Phái
16	16	2	604	367	\image\ui\001a\minimap\yellowpoint.spr
17	16	1	352	274	Tổng Quản Môn Phái
18	16	2	352	286	\image\ui\001a\minimap\yellowpoint.spr
19	16	1	466	352	Tiệm Bình Khí Môn Phái
20	16	2	466	364	\image\ui\001a\minimap\yellowpoint.spr
21	16	1	600	400	Tiệm Phòng Cụ Môn Phái
22	16	2	600	412	\image\ui\001a\minimap\yellowpoint.spr
23	16	1	532	321	Tiệm Thuốc Môn Phái
24	16	2	532	333	\image\ui\001a\minimap\yellowpoint.spr
25	16	1	648	368	Tạp Hóa Môn Phái
26	16	2	648	380	\image\ui\001a\minimap\yellowpoint.spr
27	16	1	100	508	Giang Tân Thôn
28	16	2	98	522	\image\ui\001a\minimap\icon_southeast.spr
29	16	1	310	102	Thành Đô Phủ
30	16	2	310	116	\image\ui\001a\minimap\icon_northeast.spr
31	16	1	111	184	Cửu Lão Phong [cấp 25]
32	16	2	111	198	\image\ui\001a\minimap\icon_west.spr
1	17	1	171	166	Chưởng môn Doãn Tiểu Vũ
2	17	2	171	178	\image\ui\001a\minimap\yellowpoint.spr
3	17	1	458	470	Cô Nguyệt Hoa
4	17	2	458	482	\image\ui\001a\minimap\yellowpoint.spr
5	17	1	607	285	Nhạn Xảo Vân
6	17	2	607	297	\image\ui\001a\minimap\yellowpoint.spr
7	17	1	328	429	Vĩnh Giảo Giảo
8	17	2	328	441	\image\ui\001a\minimap\yellowpoint.spr
9	17	1	523	231	Đan Bích Tú
10	17	2	523	243	\image\ui\001a\minimap\yellowpoint.spr
11	17	1	338	315	Thủ Khố
12	17	2	338	327	\image\ui\001a\minimap\yellowpoint.spr
13	17	1	468	327	Truyền Tống Môn Phái
14	17	2	468	339	\image\ui\001a\minimap\yellowpoint.spr
15	17	1	408	323	Tổng Quản Môn Phái
