NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
passerby235	passerby235_st02.spr	passerby235_st02.spr	passerby235_st02.spr										passerby235_st02.spr	
passerby237	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	passerby237_st02.spr	
passerby238	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	passerby238_st02.spr	
passerby239	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	passerby239_st02.spr	
passerby240	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	passerby240_st02.spr	
passerby241	passerby241_st02.spr	passerby241_st02.spr	passerby241_st02.spr										passerby241_st02.spr	
passerby242	passerby242_st02.spr	passerby242_st02.spr	passerby242_st02.spr										passerby242_st02.spr	
passerby243	passerby243_st02.spr	passerby243_st02.spr	passerby243_st02.spr										passerby243_st02.spr	
passerby244	passerby244_st02.spr	passerby244_st02.spr	passerby244_st02.spr										passerby244_st02.spr	
passerby245	passerby245_st02.spr	passerby245_st02.spr	passerby245_st02.spr										passerby245_st02.spr	
passerby246	passerby246_st02.spr	passerby246_st02.spr	passerby246_st02.spr										passerby246_st02.spr	
passerby247	passerby247_st02.spr	passerby247_st02.spr	passerby247_st02.spr										passerby247_st02.spr	
passerby248	passerby248_st02.spr	passerby248_st02.spr	passerby248_st02.spr										passerby248_st02.spr	
passerby249	passerby249_st02.spr	passerby249_st02.spr	passerby249_st02.spr										passerby249_st02.spr	
passerby250	passerby250_st02.spr	passerby250_st02.spr	passerby250_st02.spr										passerby250_st02.spr	
passerby251	passerby251_st02.spr	passerby251_st02.spr	passerby251_st02.spr										passerby251_st02.spr	
passerby252	passerby252_st02.spr	passerby252_st02.spr	passerby252_st02.spr										passerby252_st02.spr	
passerby253	passerby253_st02.spr	passerby253_st02.spr	passerby253_st02.spr										passerby253_st02.spr	
passerby254	passerby254_st02.spr	passerby254_st02.spr	passerby254_st02.spr										passerby254_st02.spr	
passerby255	passerby255_st02.spr	passerby255_st02.spr	passerby255_st02.spr										passerby255_st02.spr	
passerby256	passerby256_st02.spr	passerby256_st02.spr	passerby256_st02.spr										passerby256_st02.spr	
passerby257	passerby257_st02.spr	passerby257_st02.spr	passerby257_st02.spr										passerby257_st02.spr	
passerby258	passerby258_st02.spr	passerby258_st02.spr	passerby258_st02.spr										passerby258_st02.spr	
passerby259	passerby259_st02.spr	passerby259_st02.spr	passerby259_st02.spr										passerby259_st02.spr	
passerby260	passerby260_st02.spr	passerby260_st02.spr	passerby260_st02.spr										passerby260_st02.spr	
passerby261	passerby261_st02.spr	passerby261_st02.spr	passerby261_st02.spr										passerby261_st02.spr	
passerby262	passerby262_st02.spr	passerby262_st02.spr	passerby262_st02.spr										passerby262_st02.spr	
passerby263	passerby263_st02.spr	passerby263_st02.spr	passerby263_st02.spr										passerby263_st02.spr	
passerby264	passerby264_st02.spr	passerby264_st02.spr	passerby264_st02.spr										passerby264_st02.spr	
passerby265	passerby265_st02.spr	passerby265_st02.spr	passerby265_st02.spr										passerby265_st02.spr	
passerby266	passerby266_st02.spr	passerby266_st02.spr	passerby266_st02.spr										passerby266_st02.spr	
passerby267	passerby267_st02.spr	passerby267_st02.spr	passerby267_st02.spr										passerby267_st02.spr	
passerby268	passerby268_st02.spr	passerby268_st02.spr	passerby268_st02.spr										passerby268_st02.spr	
passerby269	passerby269_st02.spr	passerby269_st02.spr	passerby269_st02.spr										passerby269_st02.spr	
passerby270	passerby270_st02.spr	passerby270_st01.spr	passerby270_st02.spr										passerby270_st02.spr	
passerby271	passerby271_st02.spr	passerby271_st02.spr	passerby271_st02.spr										passerby271_st02.spr	
passerby272	passerby272_st02.spr	passerby272_st02.spr	passerby272_st02.spr										passerby272_st02.spr	
passerby273	passerby273_st02.spr	passerby273_st02.spr	passerby273_st02.spr										passerby273_st02.spr	
passerby274	passerby274_st02.spr	passerby274_st02.spr	passerby274_st02.spr										passerby274_st02.spr	
passerby275	passerby275_st02.spr	passerby275_st02.spr	passerby275_st02.spr										passerby275_st02.spr	
passerby276	passerby276_st02.spr	passerby276_st02.spr	passerby276_st02.spr										passerby276_st02.spr	
passerby277	passerby277_st01.spr	passerby277_st02.spr	passerby277_st02.spr	passerby277_wlk.spr	passerby277_wlk.spr	passerby277_wlk.spr	passerby277_wlk.spr	passerby277_bat.spr	passerby277_die.spr	passerby277_at01.spr	passerby277_at02.spr	passerby277_at02.spr	passerby277_st02.spr	passerby277_wlk.spr
passerby278	passerby278_st01.spr	passerby278_st02.spr	passerby278_st02.spr	passerby278_wlk.spr	passerby278_wlk.spr	passerby278_wlk.spr	passerby278_wlk.spr	passerby278_bat.spr	passerby278_die.spr	passerby278_at01.spr	passerby278_at02.spr	passerby278_at02.spr	passerby278_st02.spr	passerby278_wlk.spr
passerby279	passerby279_st01.spr	passerby279_st02.spr	passerby279_st02.spr	passerby279_wlk.spr	passerby279_wlk.spr	passerby279_wlk.spr	passerby279_wlk.spr	passerby279_bat.spr	passerby279_die.spr	passerby279_at01.spr	passerby279_at02.spr	passerby279_at02.spr	passerby279_st02.spr	passerby279_wlk.spr
passerby280	passerby280_st01.spr	passerby280_st02.spr	passerby280_st02.spr	passerby280_wlk.spr	passerby280_wlk.spr	passerby280_wlk.spr	passerby280_wlk.spr	passerby280_bat.spr	passerby280_die.spr	passerby280_at01.spr	passerby280_at02.spr	passerby280_at02.spr	passerby280_st02.spr	passerby280_wlk.spr
passerby281	passerby281_st01.spr	passerby281_st02.spr	passerby281_st02.spr	passerby281_wlk.spr	passerby281_wlk.spr	passerby281_wlk.spr	passerby281_wlk.spr	passerby281_bat.spr	passerby281_die.spr	passerby281_at01.spr	passerby281_at02.spr	passerby281_at02.spr	passerby281_st02.spr	passerby281_wlk.spr
passerby282	passerby282_st01.spr	passerby282_st02.spr	passerby282_st02.spr	passerby282_wlk.spr	passerby282_wlk.spr	passerby282_wlk.spr	passerby282_wlk.spr	passerby282_bat.spr	passerby282_die.spr	passerby282_at01.spr	passerby282_at02.spr	passerby282_at02.spr	passerby282_st02.spr	passerby282_wlk.spr
passerby283	passerby283_st02.spr	passerby283_st02.spr	passerby283_st03.spr	passerby283_wlk.spr	passerby283_wlk.spr	passerby283_wlk.spr	passerby283_wlk.spr						passerby283_st03.spr	passerby283_wlk.spr
passerby284	passerby284_st01.spr	passerby284_st02.spr	passerby284_st02.spr										passerby284_st02.spr	
passerby285	passerby285_st01.spr	passerby285_st02.spr	passerby285_st02.spr										passerby285_st02.spr	
passerby286	passerby286_st02.spr	passerby286_st02.spr	passerby286_st02.spr										passerby286_st02.spr	
passerby287	passerby287_st02.spr	passerby287_st02.spr	passerby287_st02.spr										passerby287_st02.spr	
passerby288	passerby288_st02.spr	passerby288_st02.spr	passerby288_st02.spr										passerby288_st02.spr	
passerby289	passerby289_st02.spr	passerby289_st02.spr	passerby289_st02.spr										passerby289_st02.spr	
passerby290	passerby290_st02.spr	passerby290_st02.spr	passerby290_st02.spr										passerby290_st02.spr	
passerby291	passerby291_st02.spr	passerby291_st02.spr	passerby291_st02.spr										passerby291_st02.spr	
passerby292	passerby292_st02.spr	passerby292_st02.spr	passerby292_st02.spr										passerby292_st02.spr	
passerby293	passerby293_st02.spr	passerby293_st02.spr	passerby293_st02.spr										passerby293_st02.spr	
passerby294	passerby294_st02.spr	passerby294_st02.spr	passerby294_st02.spr										passerby294_st02.spr	
passerby295	passerby295_st02.spr	passerby295_st02.spr	passerby295_st02.spr										passerby295_st02.spr	
passerby296	passerby296_st02.spr	passerby296_st02.spr	passerby296_st02.spr										passerby296_st02.spr	
passerby297	passerby297_st02.spr	passerby297_st02.spr	passerby297_st02.spr										passerby297_st02.spr	
passerby298														
passerby299	passerby299_st01.spr	passerby299_st01.spr	passerby299_st01.spr					passerby299_st01.spr		passerby299_at01.spr	passerby299_at01.spr	passerby299_at01.spr	passerby299_st01.spr	passerby299_st01.spr
passerby300	passerby300_st01.spr	passerby300_st01.spr	passerby300_st01.spr					passerby300_st01.spr		passerby300_at01.spr	passerby300_at01.spr	passerby300_at01.spr	passerby300_st01.spr	passerby300_st01.spr
passerby301	passerby301_st01.spr	passerby301_st01.spr	passerby301_st01.spr					passerby301_st01.spr	passerby301_die.spr	passerby301_at01.spr	passerby301_at01.spr	passerby301_at01.spr	passerby301_st01.spr	passerby301_st01.spr
passerby302	passerby302_st01.spr	passerby302_st01.spr	passerby302_st01.spr					passerby302_st01.spr		passerby302_at01.spr	passerby302_at01.spr	passerby302_at01.spr	passerby302_st01.spr	passerby302_st01.spr
passerby303	passerby303_st01.spr	passerby303_st01.spr	passerby303_st01.spr					passerby303_st01.spr		passerby303_at01.spr	passerby303_at01.spr	passerby303_at01.spr	passerby303_st01.spr	passerby303_st01.spr
passerby304	passerby304_st01.spr	passerby304_st01.spr	passerby304_st01.spr					passerby304_st01.spr	passerby304_die.spr	passerby304_at01.spr	passerby304_at01.spr	passerby304_at01.spr	passerby304_st01.spr	passerby304_st01.spr
passerby305	passerby305_st01.spr	passerby305_st01.spr	passerby305_st01.spr					passerby305_st01.spr		passerby305_at01.spr	passerby305_at01.spr	passerby305_at01.spr	passerby305_st01.spr	passerby305_st01.spr
passerby306	passerby306_st01.spr	passerby306_st01.spr	passerby306_st01.spr					passerby306_st01.spr		passerby306_at01.spr	passerby306_at01.spr	passerby306_at01.spr	passerby306_st01.spr	passerby306_st01.spr
passerby307	passerby307_st01.spr	passerby307_st01.spr	passerby307_st01.spr					passerby307_st01.spr	passerby307_die.spr	passerby307_at01.spr	passerby307_at01.spr	passerby307_at01.spr	passerby307_st01.spr	passerby307_st01.spr
passerby308	passerby308_st01.spr	passerby308_st01.spr	passerby308_st01.spr					passerby308_st01.spr		passerby308_at01.spr	passerby308_at01.spr	passerby308_at01.spr	passerby308_st01.spr	passerby308_st01.spr
passerby309	passerby309_st01.spr	passerby309_st01.spr	passerby309_st01.spr					passerby309_st01.spr		passerby309_at01.spr	passerby309_at01.spr	passerby309_at01.spr	passerby309_st01.spr	passerby309_st01.spr
passerby310	passerby310_st01.spr	passerby310_st01.spr	passerby310_st01.spr					passerby310_st01.spr	passerby310_die.spr	passerby310_at01.spr	passerby310_at01.spr	passerby310_at01.spr	passerby310_st01.spr	passerby310_st01.spr
passerby311	passerby311_st01.spr	passerby311_st01.spr	passerby311_st01.spr					passerby311_st01.spr		passerby311_at01.spr	passerby311_at01.spr	passerby311_at01.spr	passerby311_st01.spr	passerby311_st01.spr
passerby312	passerby312_st01.spr	passerby312_st01.spr	passerby312_st01.spr					passerby312_st01.spr		passerby312_at01.spr	passerby312_at01.spr	passerby312_at01.spr	passerby312_st01.spr	passerby312_st01.spr
passerby313	passerby313_st01.spr	passerby313_st01.spr	passerby313_st01.spr					passerby313_st01.spr	passerby313_die.spr	passerby313_at01.spr	passerby313_at01.spr	passerby313_at01.spr	passerby313_st01.spr	passerby313_st01.spr
passerby314	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr
passerby315	passerby315_st02.spr	passerby315_st02.spr	passerby315_st02.spr	passerby315_run.spr	passerby315_run.spr	passerby315_run.spr	passerby315_run.spr							
passerby316	passerby316_st02.spr	passerby316_st02.spr	passerby316_st02.spr	passerby316_run.spr	passerby316_run.spr	passerby316_run.spr	passerby316_run.spr							
passerby317	passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr					passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr	passerby317_st02.spr
passerby318	passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr					passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr	passerby318_st02.spr
passerby319	passerby319_st02.spr	passerby319_st02.spr	passerby319_st02.spr										passerby294_st02.spr	
passerby320	passerby320_st02.spr	passerby320_st02.spr	passerby320_st02.spr										passerby295_st02.spr	
passerby321	passerby321_st02.spr	passerby321_st02.spr	passerby321_st02.spr											
passerby322	passerby322_st02.spr	passerby322_st02.spr	passerby322_st02.spr											
passerby323	passerby323_st02.spr	passerby323_st02.spr	passerby323_st02.spr											
passerby324	passerby324_st02.spr	passerby324_st02.spr	passerby324_st02.spr	passerby324_st02.spr										
passerby325	passerby325_st02.spr	passerby325_st02.spr	passerby325_st02.spr	passerby325_st02.spr										
passerby326	passerby326_st01.spr	passerby326_st01.spr	passerby326_st01.spr	passerby326_wlk.spr	passerby326_wlk.spr	passerby326_wlk.spr	passerby326_wlk.spr						passerby326_st01.spr	passerby326_wlk.spr
passerby327	passerby327_st02.spr	passerby327_st02.spr	passerby327_st02.spr	passerby327_st02.spr									passerby326_st02.spr	
passerby328	passerby328_st02.spr	passerby328_st02.spr	passerby328_st02.spr	passerby328_st02.spr									passerby328_st02.spr	
passerby329	passerby329_st02.spr	passerby329_st02.spr	passerby329_st02.spr	passerby329_st02.spr									passerby329_st02.spr	
passerby330	passerby330_st02.spr	passerby330_st02.spr	passerby330_st02.spr	passerby330_st02.spr									passerby330_st02.spr	
passerby331	passerby331_st02.spr	passerby331_st02.spr	passerby331_st02.spr	passerby331_st02.spr									passerby331_st02.spr	
passerby332	passerby332_st02.spr	passerby332_st02.spr	passerby332_st02.spr	passerby332_st02.spr									passerby332_st02.spr	
passerby333	passerby333_st02.spr	passerby333_st02.spr	passerby333_st02.spr	passerby333_st02.spr									passerby333_st02.spr	
passerby334	passerby334_st02.spr	passerby334_st02.spr	passerby334_st02.spr	passerby334_st02.spr									passerby334_st02.spr	
passerby335	passerby335_st02.spr	passerby335_st02.spr	passerby335_st02.spr	passerby335_st02.spr									passerby335_st02.spr	
passerby336	passerby336_st02.spr	passerby336_st02.spr	passerby336_st02.spr	passerby336_st02.spr									passerby336_st02.spr	
passerby337	passerby337_st02.spr	passerby337_st02.spr	passerby337_st02.spr	passerby337_st02.spr									passerby337_st02.spr	
passerby338	passerby338_st02.spr	passerby338_st02.spr	passerby338_st02.spr	passerby338_st02.spr									passerby338_st02.spr	
passerby339	passerby339_st02.spr	passerby339_st02.spr	passerby339_st02.spr	passerby339_st02.spr									passerby339_st02.spr	
passerby340	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr	passerby340_st02.spr
passerby341	passerby341_st02.spr	passerby341_st02.spr	passerby341_st02.spr	passerby341_st02.spr									passerby341_st02.spr	
passerby342	passerby342_st02.spr	passerby342_st02.spr	passerby342_st02.spr	passerby342_st02.spr									passerby342_st02.spr	
passerby343	passerby343_st02.spr	passerby343_st02.spr	passerby343_st02.spr	passerby343_st02.spr									passerby343_st02.spr	
passerby344	passerby344_st02.spr	passerby344_st02.spr	passerby344_st02.spr	passerby344_st02.spr									passerby344_st02.spr	
passerby345	passerby345_st02.spr	passerby345_st02.spr	passerby345_st02.spr	passerby345_st02.spr									passerby345_st02.spr	
passerby346	passerby346_st02.spr	passerby346_st02.spr	passerby346_st02.spr	passerby346_st02.spr									passerby346_st02.spr	
passerby347	passerby347_st02.spr	passerby347_st02.spr	passerby347_st02.spr	passerby347_st02.spr									passerby347_st02.spr	
passerby348	passerby348_st02.spr	passerby348_st02.spr	passerby348_st02.spr	passerby348_st02.spr									passerby348_st02.spr	
passerby349	passerby349_st02.spr	passerby349_st02.spr	passerby349_st02.spr	passerby349_st02.spr									passerby348_st02.spr	
passerby350	passerby350_st02.spr	passerby350_st02.spr	passerby350_st02.spr	passerby350_st02.spr									passerby350_st02.spr	
passerby351	passerby351_st01.spr	passerby351_st01.spr	passerby351_st01.spr	passerby351_st01.spr									passerby351_st01.spr	
passerby352	passerby352_st02.spr	passerby352_st02.spr	passerby352_st02.spr										passerby352_st02.spr	
passerby353	passerby353_st02.spr	passerby353_st02.spr	passerby353_st02.spr										passerby353_st02.spr	
passerby354	passerby354_st02.spr	passerby354_st02.spr	passerby354_st02.spr										passerby354_st02.spr	
passerby355	passerby355_st02.spr	passerby355_st02.spr	passerby355_st02.spr										passerby355_st02.spr	
passerby356	passerby356_st01.spr	passerby356_st01.spr	passerby356_st01.spr	passerby356_wlk.spr	passerby356_wlk.spr	passerby356_wlk.spr	passerby356_wlk.spr						passerby356_st01.spr	
passerby364	passerby364_st01.spr	passerby364_st01.spr	passerby364_st01.spr	passerby364_st01.spr									passerby364_st01.spr	
passerby363	passerby363_st02.spr	passerby363_st02.spr	passerby363_st02.spr	passerby363_st02.spr	passerby363_st02.spr								passerby363_st02.spr	
passerby365	passerby365_st01.spr	passerby365_st01.spr	passerby365_st01.spr	passerby365_st01.spr									passerby365_st01.spr	
passerby366	passerby366_st01.spr	passerby366_st01.spr	passerby366_st01.spr	passerby366_st01.spr									passerby366_st01.spr	
passerby367	passerby367_st01.spr	passerby367_st01.spr	passerby367_st01.spr	passerby367_st01.spr									passerby367_st01.spr	
passerby368	passerby368_st01.spr	passerby368_st01.spr	passerby368_st01.spr	passerby368_st01.spr									passerby368_st01.spr	
passerby369	passerby369_st01.spr	passerby369_st01.spr	passerby369_st01.spr	passerby369_st01.spr									passerby369_st01.spr	
passerby370	passerby370_st01.spr	passerby370_st01.spr	passerby370_st01.spr	passerby370_st01.spr									passerby370_st01.spr	
passerby371	passerby371_st02.spr	passerby371_st02.spr	passerby371_st02.spr	passerby371_st02.spr									passerby371_st02.spr	
passerby373	passerby373_st02.spr	passerby373_st02.spr	passerby373_st02.spr	passerby373_st02.spr	passerby373_st02.spr								passerby373_st02.spr	
passerby374	passerby374_st02.spr	passerby374_st02.spr	passerby374_st02.spr	passerby374_st02.spr	passerby374_st02.spr								passerby374_st02.spr	
passerby375	passerby375_st02.spr	passerby375_st02.spr	passerby375_st02.spr	passerby375_st02.spr	passerby375_st02.spr								passerby375_st02.spr	
passerby376	passerby376_st02.spr	passerby376_st02.spr	passerby376_st02.spr	passerby376_st02.spr	passerby376_st02.spr								passerby376_st02.spr	
zhangdu120	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr	zhangdu120_st01.spr
ice	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr	state_freeze.spr
passerby396	passerby396_st01.spr	passerby396_st01.spr	passerby396_st01.spr	passerby396_st01.spr	passerby396_st01.spr								passerby396_st01.spr	
passerby397	passerby397_st01.spr	passerby397_st01.spr	passerby397_st01.spr	passerby397_st01.spr	passerby397_st01.spr								passerby397_st01.spr	
passerby398	passerby398_st01.spr	passerby398_st01.spr	passerby398_st01.spr	passerby398_st01.spr	passerby398_st01.spr								passerby398_st01.spr	
passerby399	passerby399_st01.spr	passerby399_st01.spr	passerby399_st01.spr	passerby399_st01.spr	passerby399_st01.spr								passerby399_st01.spr	
passerby406	passerby406_st01.spr	passerby406_st01.spr	passerby406_st01.spr										passerby406_st01.spr	
passerby407	passerby407_st01.spr	passerby407_st01.spr	passerby407_st01.spr										passerby407_st01.spr	
boss013	boss013_st01.spr	boss013_st02.spr	boss013_st02.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_bat.spr	boss013_die.spr	boss013_at01.spr	boss013_at02.spr	boss013_at02.spr	boss013_st02.spr	boss013_wlk.spr
boss014	boss014_st01.spr	boss014_st02.spr	boss014_st02.spr	boss014_wlk.spr	boss014_wlk.spr	boss014_wlk.spr	boss014_wlk.spr	boss014_bat.spr	boss014_die.spr	boss014_at01.spr	boss014_at02.spr	boss014_at02.spr	boss014_st02.spr	boss014_wlk.spr
boss015	boss015_st01.spr	boss015_st02.spr	boss015_st02.spr	boss015_wlk.spr	boss015_wlk.spr	boss015_wlk.spr	boss015_wlk.spr	boss015_bat.spr	boss015_die.spr	boss015_at01.spr	boss015_at02.spr	boss015_at02.spr	boss015_st02.spr	boss015_wlk.spr
boss016	boss016_st01.spr	boss016_st02.spr	boss016_st02.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_bat.spr	boss016_die.spr	boss016_at01.spr	boss016_at02.spr	boss016_at02.spr	boss016_st02.spr	boss016_wlk.spr
boss017	boss017_st01.spr	boss017_st02.spr	boss017_st02.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_bat.spr	boss017_die.spr	boss017_at01.spr	boss017_at02.spr	boss017_at02.spr	boss017_st02.spr	boss017_wlk.spr
boss018	boss018_st01.spr	boss018_st02.spr	boss018_st02.spr	boss018_wlk.spr	boss018_wlk.spr	boss018_wlk.spr	boss018_wlk.spr	boss018_bat.spr	boss018_die.spr	boss018_at01.spr	boss018_at02.spr	boss018_at02.spr	boss018_st02.spr	boss018_wlk.spr
boss018a	boss018a_st01.spr	boss018a_st02.spr	boss018a_st02.spr	boss018a_wlk.spr	boss018a_wlk.spr	boss018a_wlk.spr	boss018a_wlk.spr	boss018a_bat.spr	boss018a_die.spr	boss018a_at01.spr	boss018a_at02.spr	boss018a_at02.spr	boss018a_st02.spr	boss018a_wlk.spr
boss019	boss019_st01.spr	boss019_st02.spr	boss019_st02.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_bat.spr	boss019_die.spr	boss019_at01.spr	boss019_at02.spr	boss019_at02.spr	boss019_st02.spr	boss019_wlk.spr
boss020	boss020_st01.spr	boss020_st02.spr	boss020_st02.spr	boss020_wlk.spr	boss020_wlk.spr	boss020_wlk.spr	boss020_wlk.spr	boss020_bat.spr	boss020_die.spr	boss020_at01.spr	boss020_at02.spr	boss020_at02.spr	boss020_st02.spr	boss020_wlk.spr
boss022	boss022_st01.spr	boss022_st02.spr	boss022_st02.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_bat.spr	boss022_die.spr	boss022_at01.spr	boss022_at02.spr	boss022_at02.spr	boss022_st02.spr	boss022_wlk.spr
boss023	boss023_st01.spr	boss023_st02.spr	boss023_st02.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_bat.spr	boss023_die.spr	boss023_at01.spr	boss023_at02.spr	boss023_at02.spr	boss023_st02.spr	boss023_wlk.spr
boss024	boss024_st01.spr	boss024_st02.spr	boss024_st02.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_bat.spr	boss024_die.spr	boss024_at01.spr	boss024_at02.spr	boss024_at02.spr	boss024_st02.spr	boss024_wlk.spr
boss027	boss027_st01.spr	boss027_st02.spr	boss027_st02.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_bat.spr	boss027_die.spr	boss027_at01.spr	boss027_at02.spr	boss027_at02.spr	boss027_st02.spr	boss027_wlk.spr
boss028	boss028_st01.spr	boss028_st02.spr	boss028_st02.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_bat.spr	boss028_die.spr	boss028_at01.spr	boss028_at02.spr	boss028_at02.spr	boss028_st02.spr	boss028_wlk.spr
boss029	boss029_st01.spr	boss029_st02.spr	boss029_st02.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_bat.spr	boss029_die.spr	boss029_at01.spr	boss029_at02.spr	boss029_at02.spr	boss029_st02.spr	boss029_wlk.spr
boss030	boss030_st01.spr	boss030_st02.spr	boss030_st02.spr	boss030_wlk.spr	boss030_wlk.spr	boss030_wlk.spr	boss030_wlk.spr	boss030_bat.spr	boss030_die.spr	boss030_at01.spr	boss030_at02.spr	boss030_at02.spr	boss030_st02.spr	boss030_wlk.spr
boss031	boss031_st01.spr	boss031_st02.spr	boss031_st02.spr	boss031_wlk.spr	boss031_wlk.spr	boss031_wlk.spr	boss031_wlk.spr	boss031_bat.spr	boss031_die.spr	boss031_at01.spr	boss031_at01.spr	boss031_at01.spr	boss031_st02.spr	boss031_wlk.spr
boss032	boss032_st01.spr	boss032_st02.spr	boss032_st02.spr	boss032_wlk.spr	boss032_wlk.spr	boss032_wlk.spr	boss032_wlk.spr	boss032_bat.spr	boss032_die.spr	boss032_at01.spr	boss032_at02.spr	boss032_at02.spr	boss032_st02.spr	boss032_wlk.spr
boss033	enemy245_st01.spr	enemy245_st02.spr	enemy245_st02.spr	enemy245_wlk.spr	enemy245_wlk.spr	enemy245_wlk.spr	enemy245_wlk.spr	enemy245_bat.spr	enemy245_die.spr	enemy245_at01.spr	enemy245_at02.spr	enemy245_at02.spr	enemy245_st02.spr	enemy245_wlk.spr	
boss034	enemy246_st01.spr	enemy246_st02.spr	enemy246_st02.spr	enemy246_wlk.spr	enemy246_wlk.spr	enemy246_wlk.spr	enemy246_wlk.spr	enemy246_bat.spr	enemy246_die.spr	enemy246_at01.spr	enemy246_at02.spr	enemy246_at02.spr	enemy246_st02.spr	enemy246_wlk.spr	
boss035	passerby479_st01.spr	passerby479_st01.spr	passerby479_st01.spr	passerby479_st01.spr									passerby479_st01.spr	
boss036	enemy248_st01.spr	enemy248_st02.spr	enemy248_st02.spr	enemy248_wlk.spr	enemy248_wlk.spr	enemy248_wlk.spr	enemy248_wlk.spr	enemy248_bat.spr	enemy248_die.spr	enemy248_at01.spr	enemy248_at02.spr	enemy248_at02.spr	enemy248_st02.spr	enemy248_wlk.spr	
boss037	passerby480_st01.spr	passerby480_st01.spr	passerby480_st01.spr	passerby480_st01.spr									passerby480_st01.spr	
boss038	enemy249_st01.spr	enemy249_st02.spr	enemy249_st03.spr	enemy249_wlk.spr	enemy249_wlk.spr	enemy249_run.spr	enemy249_run.spr	enemy249_bat.spr	enemy249_die.spr	enemy249_at01.spr	enemy249_at01.spr	enemy249_at02.spr	enemy249_st02.spr	enemy249_run.spr	
boss039	enemy250_st01.spr	enemy250_st02.spr	enemy250_st02.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_bat.spr	enemy250_die.spr	enemy250_at01.spr	enemy250_at02.spr	enemy250_at02.spr	enemy250_st02.spr	enemy250_wlk.spr	
