MissileId	MissileName	MoveKind	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	AnimFile1	SndFile1	AnimFile2	SndFile2	AnimFile3	SndFile3	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
378	npc Băng Tâm Tiên Tử_Tử	1	1	10	3	0	3	0	0	20	120	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	60	10			\image\effect\fightskill\cuiyan\cy_90_bxxz_c.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav			\image\effect\fightskill\cuiyan\cy_90_bxxz_d.spr	\audio\fightskill\cuiyan\cy_bxxz_c.wav									255	255	255	0
379	npc Băng Tâm Tiên Tử	1	1	10	1	0	1	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_90_bxxz_c.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav			\image\effect\fightskill\cuiyan\cy_90_bxxz_d.spr	\audio\fightskill\cuiyan\cy_bxxz_c.wav									255	255	255	0
380	cbt Tàn Dương Như Huyết Hỏa Tường	0	1	10	3	0	3	0	9	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_10_cyrx_a.spr	\audio\fightskill\tianren\tr_twlx_f.wav													255	255	255	0
381	cbt Lôi Động Cửu Thiên	0	1	10	8	0	8	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_earth_c1.spr	\audio\fightskill\kunlun\kl_axxf_c.wav			\image\effect\fightskill\kunlun\kl_90_axxf_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
382	cbt_Đóng băng	0	1	10	8	0	8	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
383	npc Ác Cẩu Lan Lộ	0	1	10	7	0	7	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																				255	255	255	0
384	npc Nộ Bộc_Vòng ngoài	0	1	10	11	0	11	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_gold_c.spr	\audio\fightskill\shaolin\sl_fmgf_c.wav				\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
385	npc Nộ Bộc_Vòng trong	0	1	10	7	0	7	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
386	npc Nộ Bộc_Trung tâm	0	1	10	3	0	3	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
387	npc Nộ Bộc_Bay	1	1	10	1	0	1	0	0	40	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
388	npc_Đao Khí	1	1	10	3	0	3	0	0	7	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav													255	255	255	0
389	npc Hấp Tinh Đại Pháp	0	1	10	41	0	41	0	14	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0										\image\effect\fightskill\shaolin\sl_10_fmdf_a.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
390	npc Nghiệp Hỏa Phần Thành	3	1	10	9	0	9	0	9	330	80	0	0	1	0	0	0	0	0	0	0	0	0	192	0	0	3	32	0			\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav				\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
391	npc Câu Hồn Tĩnh	0	0	10	3	0	3	0	18	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_30_ghj_b.spr				\image\effect\fightskill\tangmen\tm_30_ghj_d.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
392	npc Tuyết Hoa Lục Xuất	0	0	10	3	0	3	0	13	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3		0			\image\effect\fightskill\emei\em_50_fxcy_b.spr														255	255	255	0
393	xoyo Vô Hình Cổ	0	1	10	25	0	25	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\wudu\wu_30_wxg_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
394	Vân Long Cửu Hiện_boss024	0	0	10	3	0	3	0	9	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	32	0			\image\feature\npc\enemy\boss024\boss024_at02.spr														255	255	255	0
395	Thiên Hạ Tam Phân_boss024	1	0	10	5	0	5	0	0	8	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	64	0			\image\feature\npc\enemy\boss024\boss024_at02.spr														255	255	255	0
396	npc Bất Tận Trường Giang	1	1	10	5	0	5	0	0	20	27	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	6	35	8			\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav													255	255	255	0
397	npc Tầng Loan Điệp Chướng	1	0	10	1	0	1	0	0	3	70	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
398	npc Tầng Loan Điệp Chướng	1	0	10	1	0	1	0	0	15	32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
399	npc Tầng Loan Điệp Chướng_Tử Tử	0	0	10	3	0	3	0	36	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_30_ghj_b.spr				\image\effect\fightskill\tangmen\tm_30_ghj_d.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
400	Nhiếp Hồn Nguyệt Ảnh	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_90_shyy_c.spr	\audio\fightskill\tangmen\tm_shyy_f.wav				\audio\fightskill\tangmen\tm_shyy_c.wav									255	255	255	0
401	Ngân Đao Xạ Nguyệt	0	1	10	4	1	4	0	5	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50										\image\effect\fightskill\tangmen\tm_90_ydsy_d.spr										255	255	255	0
402	Đoạt Hồn Tiêu	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_10_dhb_c.spr	\audio\fightskill\tangmen\tm_dhb_f.wav			\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_dhb_c.wav									255	255	255	0
403	Tán Hoa Tiêu	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_50_shb_c.spr	\audio\fightskill\tangmen\tm_shb_f.wav			\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_shb_c.wav									255	255	255	0
404	Cửu Cung Phi Tinh	100	1	10	1	0	1	0	0	32	32	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_90_jgfx_c.spr	\audio\fightskill\tangmen\tm_jgfx_f.wav			\image\effect\fightskill\tangmen\tm_90_jgfx_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
405	Hướng đi ở đâu	0	1	520	0	1	0	0	51	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\sd_snow_road_c.spr														255	255	255	0
406	Cửu Thiên Cuồng Lôi	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\wudu\wu_10_jtkl_d.spr	\audio\fightskill\wudu\wu_jtkl_c.wav									255	255	255	0
407	Niên Thú Công Thành_Đốt pháo	0	0	10	41	0	41	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudang\wd_120_wjgz_b.spr	\audio\fightskill\wudang\wd_bjef_f.wav			\image\effect\fightskill\wudang\wd_120_wjgz_b.spr	\audio\fightskill\wudang\wd_bjef_f.wav									255	255	255	0
408	Băng Phách Hàn Quang	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\wudu\wu_30_bphg_d.spr	\audio\fightskill\wudu\wu_bphg_c.wav									255	255	255	0
409	Ôn Cổ Chi Khí [bỏ]	0	1	10	1	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0											\audio\fightskill\wudu\wu_wgzq_c.wav									255	255	255	0
410	Ôn Cổ Chi Khí_Tử [bỏ]	0	1	10	7	1	7	0	82	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_50_wgzq_c.spr				\image\effect\fightskill\wudu\wu_50_wgzq_d.spr	\audio\fightskill\wudu\wu_wgzq_c.wav									255	255	255	0
411	Xích Diệm Thực Thiên	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\wudu\wu_70_cyst_d.spr	\audio\fightskill\wudu\wu_cyst_c.wav									255	255	255	0
412	Đoạn Cân Hủ Cốt	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\wudu\wu_90_djfg_d.spr	\audio\fightskill\wudu\wu_djfg_c.wav									255	255	255	0
413	Xuyên Y Phá Giáp	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\wudu\wu_90_cypj_d.spr	\audio\fightskill\wudu\wu_cypj_c.wav									255	255	255	0
414	Nhất Diệp Tri Thu	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_10_yyzq_c.spr	\audio\fightskill\emei\em_yyzq_f.wav			\image\effect\fightskill\emei\em_10_yyzq_d.spr	\audio\fightskill\emei\em_yyzq_c.wav									255	255	255	0
415	Ngọc Tuyền Tầy Trần	0	1	10	6	1	6	0	22	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_90_yqxc_c.spr	\audio\fightskill\emei\em_yqxc_f.wav			\image\effect\fightskill\emei\em_90_yqxc_d.spr	\audio\fightskill\emei\em_yqxc_c.wav									255	255	255	0
416	Phổ Độ Chúng Sinh	0	1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																				255	255	255	0
417	Thúc Phọc Chú	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\tianren\tr_30_sfz_d.spr	\audio\fightskill\tianren\tr_sfz_c.wav									255	255	255	0
418	Huyễn Ảnh Phi Hồ	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\tianren\tr_50_hyfh_d.spr	\audio\fightskill\tianren\tr_hyfh_c.wav									255	255	255	0
419	Phi Hồng Vô Tích [Bỏ]	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\tianren\tr_10_fhwj_d.spr	\audio\fightskill\tianren\tr_fhwj_c.wav									255	255	255	0
420	Nghịch Chuyển Tâm Kinh	0	1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\tianren\tr_70_nzxj_d.spr	\audio\fightskill\tianren\tr_nzxj_c.wav									255	255	255	0
421	Bách Độc Bất Xâm	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_10_bdbq_d.spr	\audio\fightskill\kunlun\kl_bdbq_c.wav									255	255	255	0
422	Hư Không Thiểm Ảnh	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_10_xksy_d.spr	\audio\fightskill\kunlun\kl_xksy_c.wav									255	255	255	0
423	Khinh Hàn Ngạo Tuyết	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_50_qhax_d.spr	\audio\fightskill\kunlun\kl_qhax_c.wav									255	255	255	0
424	Hóa Tủy Vô Ý [bỏ]	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_50_hswy_d.spr	\audio\fightskill\kunlun\kl_hswy_c.wav									255	255	255	0
425	Chân Hỏa Kháng Lực	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_70_zhkl_d.spr	\audio\fightskill\kunlun\kl_zhkl_c.wav									255	255	255	0
426	Lôi Đình Quyết [Bỏ]	0	0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_90_ltj_d.spr	\audio\fightskill\kunlun\kl_ltj_c.wav									255	255	255	0
427	Kim Cang Bất Phá	0	0	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0										\image\effect\fightskill\kunlun\kl_90_jgbp_d.spr	\audio\fightskill\kunlun\kl_jgbp_c.wav									255	255	255	0
428	Kiếm Ảnh Phật Quang_Tử	0	1	10	4	1	4	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\emei\em_50_jyfg_c.spr	\audio\fightskill\emei\em_jyfg_f.wav			\image\effect\fightskill\emei\em_50_jyfg_d.spr	\audio\fightskill\emei\em_jyfg_c.wav									255	255	255	0
429	npc Lục Mạch Thần Kiếm	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
430	npc Lục Mạch Thần Kiếm_Tử 1	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c1.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d1.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
431	npc Lục Mạch Thần Kiếm_Tử 2	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c2.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d2.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
432	npc Lục Mạch Thần Kiếm_Tử 3	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c3.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d3.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
433	npc Lục Mạch Thần Kiếm_Tử 4	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c4.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d4.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
434	npc Lục Mạch Thần Kiếm_Tử 5	5	1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0						\image\effect\fightskill\daliduanshi\ds_90_lmsj_c5.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\daliduanshi\ds_90_lmsj_d5.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
435	npc Từ Hàng Phổ Độ phạm vi lớn	0	1	10	41	0	41	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\emei\em_30_chpd_d.spr				\image\effect\fightskill\emei\em_30_chpd_c.spr	\audio\fightskill\emei\em_chpd_c.wav									255	255	255	0
436	Truy Tinh Trục Điện	1	1	10	1	0	1	0	0	9	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_90_zxzd_c.spr	\audio\fightskill\tangmen\tm_zxzd_f.wav			\image\effect\fightskill\tangmen\tm_90_zxzd_d.spr	\audio\fightskill\tangmen\tm_zxzd_c.wav									255	255	255	0
437	Ném Tuyết Cầu	1	1	20	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\rengxueqiu_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
438	Tuyết Kim Châm	1	1	20	3	0	3	0	0	13	60	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\xuejinzhen_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
439	Quyển Tuyết Triền	1	1	20	3	0	3	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\quanxuechan_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
440	Quyển Tuyết Triền_Tử	0	1	10	5	0	5	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
441	Nhu Tuyết Bạn	1	1	10	3	0	3	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\rouxueban_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
442	Nhu Tuyết Bạn_Tử	0	1	10	5	0	5	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
443	Mê Hồn Tuyết	1	1	10	3	0	3	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\mihunxue_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
444	Mê Hồn Tuyết_Tử	0	1	10	5	0	5	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
445	Đôi Tuyết Kích	1	1	20	3	0	3	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\public\duixueji_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
446	Thiên Tiên Vũ Tuyết	1	1	10	5	0	5	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\tianxianwuxue_c.spr				\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
447	Thiên Tiên Vũ Tuyết_Tử	0	1	10	9	0	9	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
448	Cạm bẫy năm mới 09 (Kim)	1	1	10	1	0	1	0	0	10	60	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\dart_d.spr				\image\effect\fightskill\public\dart_c.spr										255	255	255	0
449	Cạm bẫy năm mới 09 (Mộc)	0	1	10	3	0	3	0	9	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_70_csc_d.spr														255	255	255	0
450	Cạm bẫy năm mới 09 (Thủy)	100	1	10	2	0	2	1	0	26	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_90_jdfg_c.spr	\audio\fightskill\emei\em_jdfg_f.wav			\image\effect\fightskill\emei\em_90_jdfg_d.spr	\audio\fightskill\emei\em_jdfg_c.wav									255	255	255	0
451	Cạm bẫy năm mới 09 (Hỏa)	0	1	10	0	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
452	Cạm bẫy năm mới 09 (Hỏa)_Tử	1	1	10	1	0	7	0	0	13	40	0	0	1	0	0	0	1	1	0	0	0	0	0	50	50	3	10	5			\image\effect\fightskill\public\mihunxue_c.spr	\audio\fightskill\gaibang\gb_klyh_f.wav			\image\effect\fightskill\gaibang\gb_50_klyh_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
453	Cạm bẫy năm mới 09 (Thổ)	0	1	10	21	0	21	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\rage_earth_c1.spr				\image\effect\fightskill\kunlun\kl_90_axxf_d.spr										255	255	255	0
454	Cạm bẫy năm mới 09 (Thổ)_Tử	0	1	10	41	0	41	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\rage_earth_c1.spr										255	255	255	0
455	npc Hấp Tinh Đại Pháp	0	1	10	51	0	51	0	14	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0										\image\effect\fightskill\shaolin\sl_10_fmdf_a.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
456	npc Niên thú (Phi Tự Nhai) tấn công	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	40	9			\image\effect\fightskill\daliduanshi\ds_120_sy_b.spr	\audio\fightskill\emei\em_jyfg_f.wav			\image\effect\fightskill\emei\em_100_wxsg_a.spr										255	255	255	0
457	npc Niên thú (Phi Tự Nhai) tấn công_Tử	0	0	10	41	0	41	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0																								
458	npc Niên thú (Phi Tự Nhai) tấn công_Tử Tử	1	1	10	2	1	2	0	0	30	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\cuiyan\cy_50_mylx_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\cuiyan\cy_50_mylx_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
459	Pháo hoa năm mới_Năm mới vui vẻ	0	0	100	0	0	0	0	0	72	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\xnkl.spr														255	255	255	0
460	npc Niên thú Xung Thích	1	0	10	3	0	3	0	0	8	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	64	0			image\feature\npc\enemy\enemy180\enemy180_at01.spr														255	255	255	0
461	Hoạt động năm mới sát thương 2 lần	0	1	10	3	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
462	Tuyết Kim Châm sát thương 2 lần	0	1	10	3	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
463	npc lan truyền bệnh tật	1	1	10	3	1	3	1	10	238	1	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_50_wgzq_c.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
464	npc Địa Liệt Hỏa	0	0	10	3	0	3	1	10	60	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\mingjiao\mj_50_wwjf_d.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
465	npcThuyền rồng_Bẫy đạn số đông	1	1	10	3	0	3	0	11	10	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	35	8			\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav			\image\effect\fightskill\public\lvbing_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
466	npcThuyền rồng_Long Thôn	5	1	10	3	0	3	0	0	10	90	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\longtun_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\public\longtun_d.spr	\audio\fightskill\public\SB018.wav									255	255	255	0
467	npcThuyền rồng_Tảo Vĩ	1	1	10	5	0	5	0	0	10	90	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\saowei_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\public\longtun_d.spr	\audio\fightskill\public\SB018.wav									255	255	255	0
468	npcThuyền rồng_Miêu Câu	5	1	10	3	0	3	0	0	10	90	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\maogou_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\public\longtun_d.spr	\audio\fightskill\public\SB018.wav									255	255	255	0
469	npcThuyền rồng_Lữ Băng	0	0	10	3	0	3	0	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\lvbing_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav			\image\effect\fightskill\public\lvbing_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
470	npcThuyền rồng_Ám Tiêu	0	0	10	3	0	3	0	18	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\anjiao_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav				\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
471	npcThuyền rồng_Hiên Lãng	0	0	10	3	0	3	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\xianlang_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav				\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
472	npcThuyền rồng_Xoáy nước	0	0	10	3	0	3	0	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\xuanwo_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav				\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
473	boss Tinh Đấu Hy	5	0	10	2	1	2	0	10	12	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav			\image\effect\fightskill\gaibang\gb_10_ymtb_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
